¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62893
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916218
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44315
Ÿ(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80039
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07515
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468388
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728594
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012039
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321889
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661938
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036755
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45189
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914063
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35997
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70131
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95437
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467279
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727398
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010723
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320442
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660365
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035021
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449951
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911898
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27623
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6073
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83445
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466205
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726174
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009417
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318991
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658787
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033278
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448017
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909748
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19939
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51243
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71541
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465076
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724983
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008098
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31757
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657189
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031508
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446084
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907558
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12296
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42028
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59733
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463953
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723769
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006762
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316101
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655597
¬(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029753
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444099
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90538
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04695
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33388
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48109
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462834
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722562
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005445
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314648
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653994
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027967
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442127
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903184
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98191
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.248
(409.53, 14.88, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38053
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412109
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659239
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927574
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219919
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539574
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883959
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221728
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591487
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90886
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212873
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540317
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863578
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1887
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54656
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98248
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45827
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77273
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06233
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36745
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68635
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02468
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38427
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31909
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77094
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25526
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415365
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662781
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931425
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224132
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544166
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888061
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226228
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596433
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946072
¸(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252859
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583341
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903035
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23098
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5835
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01741
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49637
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79268
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08335
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39115
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71233
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05212
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43473
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49623
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95956
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418695
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66636
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935338
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228402
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548821
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892452
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230998
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601634
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984373
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293965
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627551
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943897
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27467
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6304
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05369
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53601
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81449
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10631
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41532
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7405
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08186
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55809
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68036
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15586
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422044
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669979
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939284
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232678
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553544
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897021
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236012
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607124
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01512
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336158
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673003
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986069
»(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31985
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67887
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09138
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56122
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83819
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13119
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44157
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77081
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11393
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68528
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87195
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81404
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425443
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673696
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943295
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237047
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558336
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901856
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241273
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612906
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02143
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379518
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715824
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02966
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36652
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72899
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13046
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58551
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86374
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15811
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46991
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80068
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14839
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81651
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07126
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428864
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677397
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947344
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241483
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563171
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906873
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246754
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618923
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028116
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424072
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757938
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07468
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41475
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78076
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1757
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61166
µ(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8912
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18698
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5003
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83278
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18524
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95182
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2787
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432338
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681172
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951404
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245931
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56808
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912134
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252518
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625238
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035034
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469756
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801372
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12107
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46449
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8342
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23329
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63965
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92059
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21789
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53289
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86717
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2224
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09138
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85959
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435837
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684962
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955562
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250446
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573006
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917669
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258507
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631824
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042305
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495705
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84612
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16895
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51584
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88935
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29272
(409.13, 14.88, 312.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66942
