¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(383.79, 7.02, 355.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853277
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73515
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81484
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.12413
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.14363
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.44741
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.22803
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17787
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1629
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88344
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057804
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368783
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630676
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712759
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798185
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132353
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529798
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782653
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052777
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341911
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652061
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985548
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07678
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84275
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67221
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.55449
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.54812
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.82424
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.50117
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7903
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20162
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7039
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046213
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35608
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696029
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887537
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134946
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36165
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603085
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860684
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135973
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430816
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747311
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69538
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17474
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.54234
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.51527
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.53966
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.65139
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.22161
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.78503
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29757
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23748
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72564
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034537
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343273
™(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681941
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98466
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201674
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432446
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678352
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940844
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221504
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5223
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845358
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57071
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27482
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.49613
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.46915
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.49183
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.60268
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.96415
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.08018
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8114
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27766
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7675
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022769
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330394
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667799
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039363
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270072
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505129
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75561
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023176
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30942
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616402
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60166
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66219
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36818
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.45284
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.42593
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.4467
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.55672
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.90926
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.47346
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85424
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32228
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81398
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01093
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317453
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653562
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023643
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340272
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579652
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834988
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107775
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399851
±(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713223
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10588
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74477
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45087
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.41243
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.38559
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.40421
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.51346
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.85674
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 18.96425
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99271
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65042
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999025
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304418
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639255
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007858
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412292
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656183
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916473
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194715
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492834
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47842
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17931
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82031
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.53011
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.37485
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.34807
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.36433
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.47285
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.80655
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.48509
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.46825
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.64442
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.6279
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.76446
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987077
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291339
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624843
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991959
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39796
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734731
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00013
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284047
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588433
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30155
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15307
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89737
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.49682
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.34006
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.31335
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.32703
¹(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.43487
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.75866
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.03869
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.65057
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.45522
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.43891
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.5679
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.05148
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975058
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278182
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610394
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976017
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38026
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815345
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086092
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37591
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32536
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27852
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12342
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97598
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.46669
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.30804
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.28138
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.29226
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.39947
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.71302
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 20.62808
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.46546
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.27341
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.2573
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.37894
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.82695
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962961
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264956
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595889
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959988
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36251
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809703
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174394
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470278
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51389
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25524
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09367
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0443
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.43971
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.27874
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.25214
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.26001
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.36663
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.6696
(383.52, 7.03, 355.72) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.25671
³(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.28781
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.09868
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.08276
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.19724
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.6111
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520305
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251679
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581319
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943943
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344704
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789842
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265059
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848049
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49346
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23174
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06381
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00945
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.41583
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.25214
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.22558
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.23023
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.33632
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.62838
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.11732
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.93074
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.915
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.0225
(383.52, 7.03, 355.72) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.40354
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508874
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23836
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566643
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927755
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326784
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769912
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264739
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829941
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47287
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20807
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03387
(383.52, 7.03, 355.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97456
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.39502
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.22822
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.2017
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.20291
(383.52, 7.03, 355.72) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.30851
