¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (335.58, 7.59, 344.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4711
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459335
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824213
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208704
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634713
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109241
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280375
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410398
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546011
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687511
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835204
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989431
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15062
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31909
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78309
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39774
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27869
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27188
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57337
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52687
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61228
ë(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5918
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447891
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81154
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194691
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619125
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095076
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294731
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4252
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56129
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703277
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851515
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0063
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16811
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33722
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87737
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50336
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3646
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37251
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70133
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64571
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77717
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77094
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436246
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798684
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180444
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603336
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080693
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289343
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441269
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577912
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72044
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869277
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0247
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18713
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40464
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97406
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61178
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45232
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47536
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82435
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55794
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94525
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95138
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424355
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785643
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16605
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587311
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065996
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275429
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458651
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595863
õ(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739028
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88847
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04458
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20771
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49347
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07319
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67025
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54181
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58045
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93762
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47428
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07978
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14773
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41224
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772432
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151457
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571788
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051064
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262557
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448071
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615179
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759027
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909126
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06595
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22984
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58447
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17481
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75074
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63321
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68787
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05276
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39464
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1918
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96826
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399894
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759029
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136683
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558149
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035788
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250735
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435698
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630134
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78036
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931234
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08885
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25357
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67767
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2459
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8352
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72649
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79763
ğ(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16984
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32488
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34398
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387332
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74517
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121728
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544235
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020244
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239878
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424387
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618326
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803187
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954865
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11329
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27886
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77316
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29998
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92151
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8217
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89697
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28885
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26293
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51756
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374554
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731061
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106599
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530104
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004387
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23012
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414157
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607656
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811162
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979951
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13927
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31276
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85651
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35552
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00969
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9189
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97766
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4098
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2043
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69473
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361574
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716717
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091873
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51572
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988293
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221333
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404976
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59806
ï(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801146
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00656
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16681
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40262
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9085
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41261
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09972
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01808
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0601
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53278
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35775
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8917
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348405
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702148
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078696
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501087
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971891
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21355
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396906
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58957
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792255
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0057
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19599
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49468
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96191
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47118
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19169
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11932
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14437
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6577
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53541
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20734
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33498
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687393
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065344
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486214
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955279
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20681
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38981
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582203
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784554
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997643
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22222
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54797
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01669
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53137
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28562
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.203
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23047
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78024
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72714
ï(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53454
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321396
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672402
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051746
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471115
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938385
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201046
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383814
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575912
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777971
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990747
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21501
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59933
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07291
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59307
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38157
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27853
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31844
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85137
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92483
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8739
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307647
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657209
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03798
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455782
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921284
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196297
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378872
(336.00, 7.62, 343.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570719
