¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(372.79, 9.69, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85481
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19965
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5474
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83212
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97159
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.462
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.05232
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.74959
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.13761
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.55742
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750504
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923807
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127224
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374748
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64442
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939351
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263174
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16366
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57627
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86215
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89002
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42274
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.46281
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.28225
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.39277
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.72357
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748063
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92743
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117615
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364285
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633043
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926878
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249443
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12911
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5879
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89435
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8085
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3914
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.89396
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.32487
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.66598
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.91305
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745892
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935791
£(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116834
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353991
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621823
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914587
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235935
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09599
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55262
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15548
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7271
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.43755
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.18464
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.65825
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.2274
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.19466
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752195
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944355
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122644
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343803
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610714
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902407
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222576
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06425
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51885
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9304
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64572
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.7304
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.55898
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.00615
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.43824
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.48719
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76036
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953117
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12879
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33378
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599735
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890445
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209385
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03396
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48659
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70148
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.06044
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 20.03617
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.69033
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.36942
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.67055
(372.60, 9.70, 318.35) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.79114
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768694
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961317
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135305
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323822
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588931
´(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878622
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196393
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00505
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.13664
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46927
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.85533
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 17.07691
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 18.9292
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.39745
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.06186
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777254
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967735
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142138
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328322
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578221
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866921
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183527
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.81992
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.9228
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 15.09437
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.65773
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.93555
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.1774
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.54934
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.47122
(372.60, 9.70, 318.35) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 23.06961
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78595
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97447
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149308
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335985
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56771
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855401
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170879
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.58202
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.71715
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.95953
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.46735
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.79831
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.43537
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.7058
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.7884
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.74614
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794841
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981524
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156805
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344001
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557335
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844031
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15839
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.38843
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.5193
½(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.82849
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.28387
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.66505
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 19.70358
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.8029
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.61124
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.50285
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.64134
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8039
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988924
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164702
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352389
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553152
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832809
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146092
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.20205
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.32888
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.70113
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.10703
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 16.53567
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 20.02313
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.0657
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.4068
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.81532
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.93214
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.97155
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813128
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996606
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172904
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361117
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56252
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82175
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133959
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.02257
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.16786
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.57735
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.94698
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58397
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 20.39165
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.75091
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.55965
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.45716
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.35343
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.37115
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 21.34925
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822572
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004623
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18143
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370249
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572274
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81089
É(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122026
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.84967
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 14.05455
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.64582
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.83214
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56433
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 20.77811
(372.60, 9.70, 318.35) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 20.82792
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.68465
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.64265
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.11196
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 20.32492
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.01047
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.60699
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832175
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012996
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190329
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379732
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582417
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800182
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110248
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.68307
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.94436
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.49032
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.72062
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54514
(372.60, 9.70, 318.35) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 20.02114
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.84286
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.02407
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.98889
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.69288
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 22.47065
(372.60, 9.70, 318.35) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 23.83179
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841944
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021667
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199583
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389588
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592957
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811054
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098679
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.5225
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.83721
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.34034
(372.60, 9.70, 318.35) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.61233
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52643
(372.60, 9.70, 318.35) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 20.28653
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.02152
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.23867
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 19.24076
(372.60, 9.70, 318.35) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 18.99387
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851903
Á(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030663
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209159
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399825
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603895
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822779
(372.60, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087294
(372.60, 9.70, 318.35) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.37286
