¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82478
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20084
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.14165
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.11891
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.10092
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.08764
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.07907
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.07519
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.07602
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.08153
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102248
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345118
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616701
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91771
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232501
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574064
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948976
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376941
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851869
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392451
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61971
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33069
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14627
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09109
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19828
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51339
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10066
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05388
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43794
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12976
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.20848
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.18568
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.16763
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.1543
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.1457
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.14182
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.14263
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.14816
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09939
ö(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342012
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609263
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912946
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22727
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572757
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943957
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371346
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846563
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979439
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60262
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3112
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12379
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06494
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16747
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47653
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05579
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99352
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29856
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06183
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.28043
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.25755
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.23944
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.22608
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.21745
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.21354
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.21436
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.2199
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09654
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338916
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602704
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908206
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222067
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56735
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938958
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365775
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841275
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964481
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58571
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29186
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10153
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03902
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13695
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44003
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01139
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91988
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16158
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94625
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.35756
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.33461
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.31644
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.30303
õ(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.29437
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.29045
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.29126
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.29681
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093699
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33583
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599339
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903491
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216891
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561644
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933978
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.360225
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836001
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949659
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56893
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27274
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07948
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01337
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10674
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40391
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96216
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84721
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05469
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76001
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.43998
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.41694
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.3987
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.38524
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.37655
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.3726
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.37342
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.37898
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090868
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332754
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595986
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89512
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211744
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55597
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92902
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354699
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387617
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934965
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55229
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25379
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05765
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98798
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07681
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36819
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90413
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77547
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98756
…(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60015
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.52775
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.50463
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.48632
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.4728
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.46406
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.46011
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.46092
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.46649
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088047
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329689
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592644
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886674
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206626
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550328
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92408
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349197
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374665
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920425
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53581
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23498
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03605
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96286
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04721
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33284
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84678
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70466
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92187
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40923
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.62097
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.59775
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.57937
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.5658
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.55702
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.55304
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.55385
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.55944
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083704
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326634
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589316
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878169
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201538
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54472
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92213
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343719
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361811
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906008
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51951
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21639
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01464
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93794
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01793
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29791
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80619
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63479
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8576
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22266
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.71975
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.69643
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.67796
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.66433
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65552
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65151
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65231
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65792
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069633
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323592
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585999
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872526
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196481
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539149
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917702
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864557
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349102
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891707
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50337
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19799
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99345
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91334
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98896
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26335
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77118
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56584
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70885
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92403
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.82417
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.80075
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.7822
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.76851
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.75965
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.75562
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.75642
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.76204
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055354
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320563
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582699
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868913
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191455
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533609
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911569
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853291
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336507
„(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877579
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48737
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17975
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97251
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88898
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96035
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22916
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73678
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49786
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63158
(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54846
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.93437
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.91084
(349.58, 6.98, 363.94) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.8922
