¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.996778
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75921
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065153
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401645
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770747
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023425
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087686
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518313
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042868
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637552
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32774
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10854
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00744
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05583
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26213
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71223
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70504
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17002
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26048
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976588
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215867
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475599
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754546
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060063
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763565
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160981
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207177
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51221
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035968
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631514
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32017
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09779
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99378
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03389
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23652
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68912
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67744
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14061
ú(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10067
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975671
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214849
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471356
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749944
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054991
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390438
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756466
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153113
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363831
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506206
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029183
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625579
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3111
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08725
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98216
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01241
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21148
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66654
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6507
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11197
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94616
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974742
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212211
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467165
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745357
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049966
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3849
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749444
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145314
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548743
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587768
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022514
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619754
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3022
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07691
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97079
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9917
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18699
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6445
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62476
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05442
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98888
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973826
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208369
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463019
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740792
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044957
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379359
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742536
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137647
ê(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577032
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719844
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015958
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614032
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29346
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06632
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95966
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97381
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16306
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62299
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46513
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99731
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94721
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970669
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204552
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458838
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736272
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039969
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373905
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735715
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130086
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569585
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921105
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009948
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60842
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28488
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05455
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94877
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95632
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14042
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60202
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43845
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94139
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90698
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967157
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200767
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454738
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731772
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035061
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368484
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728979
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122636
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56653
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070927
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146272
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602916
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27649
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04304
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93805
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93925
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12009
õ(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58437
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40379
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88671
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8682
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963715
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197014
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450657
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727322
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03015
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363096
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722353
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115265
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563513
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067551
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311219
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597524
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26827
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03365
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92173
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9226
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10027
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57001
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84648
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83083
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96029
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1933
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446613
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72287
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025326
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357741
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715816
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111429
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560599
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06426
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534942
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61177
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26023
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02498
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90579
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90586
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08097
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55553
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33707
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81898
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79487
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957532
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189615
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442591
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718473
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020495
ş(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352421
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709368
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108854
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557701
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060997
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618656
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768764
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25237
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01652
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89063
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8881
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06218
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53932
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.305
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79255
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76032
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956219
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187412
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438602
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714101
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015697
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347139
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703918
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106354
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554882
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057847
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614091
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967499
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24468
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00827
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87754
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8708
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04701
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52363
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27379
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76721
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7272
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954926
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186011
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437064
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710711
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010986
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341951
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701704
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103906
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55214
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054757
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609702
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21261
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28115
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00023
£(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86479
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85396
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03246
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50845
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24364
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50376
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.64693
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.58314
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.5562
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.53326
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.51432
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.4993
(427.25, 14.96, 249.11) (391.68, 8.06, 247.79) (0.81, 2.16, 0.81) Human 19.52348
(427.25, 14.96, 249.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953676
