¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(346.96, 6.86, 369.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.98252
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092015
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277894
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543983
‚(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845957
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174801
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53412
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118227
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1729
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25296
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21352
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35116
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64936
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11789
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89472
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08768
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86172
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076634
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318761
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601424
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908412
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242912
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608714
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355934
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33997
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36343
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23515
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39267
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68523
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16094
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94729
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15332
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.946
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107548
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372666
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659908
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971992
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312312
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68472
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60445
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33969
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47125
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26448
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43348
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7206
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20342
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99921
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21819
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02937
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158214
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427454
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719337
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036704
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382976
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86875
‚(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775915
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33927
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57609
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29826
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47361
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75548
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24533
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05046
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28226
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11176
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209666
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483163
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779798
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102549
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454978
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087343
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775431
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33875
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6778
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32906
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.513
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78987
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28662
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10097
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3455
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19313
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261934
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539758
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841278
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169598
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528295
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271536
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774838
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3381
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77615
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35225
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55166
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82373
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32731
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1508
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40788
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27344
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287085
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5973
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903823
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237807
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614841
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270933
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774158
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33732
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88162
„(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37465
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58626
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85706
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3674
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19987
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46937
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35268
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302609
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624946
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96742
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307208
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814743
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270205
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773371
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33645
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01107
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3963
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60541
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88982
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40682
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24817
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52993
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43076
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318101
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641915
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99734
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377845
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81723
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269412
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772488
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33544
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13694
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41708
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62223
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91484
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44555
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2957
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58951
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50772
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333532
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658817
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015932
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409696
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816401
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268532
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771486
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33433
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25899
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43709
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63842
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93411
ş(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48361
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34239
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6481
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58339
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348896
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675653
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034479
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434157
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83532
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267931
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770414
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33309
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3768
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45624
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.654
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95953
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52095
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38824
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7057
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65783
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364173
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692429
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052897
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459835
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857111
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29199
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773787
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33177
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43601
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47456
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66899
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99459
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55762
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43322
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76224
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73097
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37938
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709091
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07383
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482553
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87897
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31616
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800627
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3391
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45083
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49203
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68332
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02887
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59352
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47732
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81767
‡(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80277
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394486
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725683
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096817
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502544
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900926
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340427
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827599
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32335
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46494
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50864
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69706
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06222
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62869
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52056
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87205
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8732
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409516
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74327
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119727
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522547
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922953
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364798
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854682
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30798
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47826
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52438
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71478
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09479
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66307
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56285
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92527
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94218
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424504
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763935
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142529
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542623
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945073
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389264
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862427
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29305
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47399
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53837
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74118
(346.83, 6.85, 370.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12646
