¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(403.23, 14.96, 308.65) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.61053
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0471
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78676
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95248
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71298
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660901
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929705
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222625
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542921
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894532
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28227
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710814
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145111
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596236
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09626
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65798
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29577
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91529
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54319
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24366
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00935
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81661
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99587
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52376
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655736
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924089
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21651
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536214
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887153
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274113
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69599
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140757
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591448
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09094
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6475
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27136
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86418
¯(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48462
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17823
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95638
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85489
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04063
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98713
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45239
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649981
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918502
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210382
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529512
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879788
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265965
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681274
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13322
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586915
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08592
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64189
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26508
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82068
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43567
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12083
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88879
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88794
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08668
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58959
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0738
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64126
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9129
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204252
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522813
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872433
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257778
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666662
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117012
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582678
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08118
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63659
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22733
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77829
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38862
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06836
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82987
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82376
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04391
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24845
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99508
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632547
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907262
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198144
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516097
²(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865045
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247133
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65219
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100908
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578653
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07672
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63161
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18987
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73696
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3428
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01726
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78143
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76107
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97039
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03095
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25877
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623783
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901686
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192014
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509398
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857682
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234125
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637829
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084963
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574901
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07256
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62696
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15341
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69671
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29817
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96755
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74343
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70461
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89857
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81715
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67645
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61498
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892334
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185899
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502695
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850342
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221224
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62353
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069128
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565228
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0687
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62265
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11784
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65751
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25477
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91917
¯(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70656
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66231
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82843
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64125
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38692
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606137
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88268
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179814
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496024
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842979
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208402
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609409
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053434
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547703
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06509
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59638
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08324
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61939
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21253
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87212
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67076
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62129
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75995
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61283
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12479
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597286
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873032
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17372
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489343
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833031
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195713
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5954
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037874
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530348
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0618
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56568
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04957
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58228
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17143
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82639
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63605
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58154
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71762
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58508
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95427
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588407
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863328
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163668
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482666
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821599
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183134
«(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58147
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02246
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513147
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05879
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53581
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01684
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54622
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13153
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78194
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60246
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54302
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68535
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53759
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7502
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74211
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579513
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853617
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153031
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476011
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81024
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170652
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567719
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007183
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496097
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04525
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51433
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99764
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52988
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11871
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77354
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56991
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50575
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66822
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48389
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58588
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.129
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570577
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843902
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142401
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469374
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799006
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160331
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558877
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000226
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491503
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03559
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51074
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99369
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52551
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11388
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76817
¦(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53839
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46968
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66156
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43112
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53844
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.56723
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561616
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835566
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135457
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462751
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796578
(403.80, 14.97, 308.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15801
