¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(415.91, 14.45, 247.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316006
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789491
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076608
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390571
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732126
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08007
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462547
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884838
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353418
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883385
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51529
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28481
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.0641
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.02985
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.10439
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.40412
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.99351
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.9811
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.01287
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.00713
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0049
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.00618
È(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.01097
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.01928
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03112
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04649
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06541
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0879
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11399
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781438
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067811
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38096
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717443
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063952
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444821
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86522
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33157
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884818
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59061
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37189
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.96134
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.98014
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.0546
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.34384
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.91908
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.8869
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.41439
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.77909
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.86014
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.3735
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773328
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058981
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371268
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702842
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047976
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427186
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845716
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324917
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915963
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6668
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46003
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.86261
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.93843
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.52203
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 13.01107
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.84501
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.79328
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.29232
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.61339
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.68523
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.55741
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.67448
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.73046
Æ(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765204
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050103
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361525
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688337
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03205
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409687
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83797
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328639
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946643
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74383
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54928
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.76778
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.89684
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.55838
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.70327
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.77133
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.70024
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.17121
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.44932
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75702
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041168
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351746
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673913
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016262
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400867
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841275
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332364
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976845
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82175
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63962
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.67672
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.85537
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.59958
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.74551
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.69805
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.60781
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.05106
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.28687
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.83377
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.80112
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.7865
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748819
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032209
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341933
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659627
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00639
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403801
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844525
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335987
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00653
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87125
È(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.62459
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.58931
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.81404
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.64312
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.79017
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.62517
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.51601
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.9319
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.12606
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.85781
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.7283
(415.11, 14.32, 247.05) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 12.84703
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740565
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023216
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332072
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648669
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009031
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406708
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84777
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339605
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03566
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9058
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.54043
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.50542
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.77285
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.80824
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.04632
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.55271
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.42484
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.81373
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.96691
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732275
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014168
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322279
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651032
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011625
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409586
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850985
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343192
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06429
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93974
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.45971
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.42496
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.73181
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.75956
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.98767
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31116
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.28823
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26758
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24919
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23305
Ô(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21914
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20745
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.19796
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.19067
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18557
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18265
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18191
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18335
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723965
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005122
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313416
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653376
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014184
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412448
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854158
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346753
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09236
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97301
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.38232
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.34782
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31713
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2874
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26003
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23496
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2122
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.1917
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17345
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.15743
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14362
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.13202
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.12261
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.11538
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.11032
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10744
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10672
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10816
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715631
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996003
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30449
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651145
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016737
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415249
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857271
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367768
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11987
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93355
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.30816
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.27389
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24354
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21402
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18684
Ô(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.16195
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.13934
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.11899
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10087
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.08497
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.07126
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.05975
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.05041
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.04324
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03823
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03537
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03466
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03611
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707251
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986873
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295471
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641194
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019231
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418038
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86036
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39073
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14679
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87516
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.23715
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.2031
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17308
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14979
(415.11, 14.32, 247.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14141
