¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(375.65, 7.26, 353.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09969
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.731523
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.737703
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.787992
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.840313
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.894755
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.951412
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.159523
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.634555
ì(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.611386
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.613652
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.634525
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.656499
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.6796
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.703853
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.758585
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.865724
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.978792
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.466997
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.004171
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.916401
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.832582
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.752485
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.720273
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.711105
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.702886
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.695611
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.68927
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.697566
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.746966
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.798361
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.851837
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.907487
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.112364
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.630961
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.607811
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.610564
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.631396
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.653327
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.676383
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.70059
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.755896
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.862904
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.975828
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.451813
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.952278
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.866171
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.783923
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.705311
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.679385
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.670299
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.662155
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.654945
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.648663
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.658953
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.707506
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.758018
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.810575
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.865263
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.067039
ë(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.628276
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.605139
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.608204
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.629004
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.650902
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.673923
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.698095
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.753729
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.86063
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.97344
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.437785
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.90259
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.81806
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.737304
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.660104
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.640096
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.631089
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.623017
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.615871
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.609644
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.621814
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.669558
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.719229
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.770908
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.824683
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.02348
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.626495
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.603368
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.606571
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.627347
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.649223
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.672221
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.696368
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.752083
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.858903
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.971626
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.424899
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.855017
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.771985
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.724247
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.714063
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.709904
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.760182
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.788455
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.779511
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.771719
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.672793
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.669163
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.681942
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.732784
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.785687
î(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.981628
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.625618
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.602495
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.605662
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.626426
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.648289
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.671274
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.695408
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.750957
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.857721
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.970386
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.213585
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.865961
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.42125
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.576151
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.621835
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.669386
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.718873
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.742867
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.733998
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.726271
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.719677
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.677219
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.604311
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.781139
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.780234
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.941422
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.625644
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.602521
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.605477
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.626239
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.648099
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.671082
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.695213
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.750351
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.857086
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.969718
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.058368
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.991436
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.395338
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.53861
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.583591
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.630416
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.679149
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.699097
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.690298
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.682632
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.676093
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.632143
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.560352
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.491424
é(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.90367
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 4.903711
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.626573
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.603445
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.606016
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.626785
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.648653
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.671644
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.695783
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.750264
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.856994
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.969622
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.138708
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.225379
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.37031
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.502507
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.54682
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.592949
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.640963
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.657084
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.648353
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.640747
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.634258
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.588913
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.518183
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.450271
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.29715
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.034716
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.628405
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.605268
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.607279
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.628066
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.649952
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.67296
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.697118
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.750696
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.857448
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.970098
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.384572
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.266073
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.34615
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.467803
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.511476
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.556944
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.60427
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.616772
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.608107
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.600559
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.594119
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.547467
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.477747
è(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.410801
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.258584
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.173945
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.631143
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.607992
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.609268
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.630082
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.651995
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.675032
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.69922
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.751648
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.858447
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.971147
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.377255
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.417624
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.402917
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.434459
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.477524
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.52236
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.569032
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.578112
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.569509
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.562016
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.555623
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.507746
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.43899
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.372964
(374.79, 7.23, 353.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 5.322073
(374.79, 7.23, 353.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 14.96185
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.634789
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.611619
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.611983
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.632833
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.654786
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.677862
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.70209
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.753119
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.85999
(374.79, 7.23, 353.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 4.972769
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.371029
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.4113
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.490856
(374.79, 7.23, 353.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 6.662661
(374.79, 7.23, 353.21) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 7.161312
