¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(331.09, 7.34, 370.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.92683
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.38717
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.73125
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.101432
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.076362
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.052518
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.047507
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.072515
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.098771
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.126305
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.155148
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.243286
è(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.368382
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.601721
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.579376
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.558453
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.603941
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.651398
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.700858
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.874716
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.70143
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.89777
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.83064
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.81612
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.92285
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.17903
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.76596
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.115529
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.09039
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.06648
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.059267
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.084443
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.110873
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.138586
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.167614
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.252937
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.378532
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.638178
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.61569
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.624113
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.670712
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.719292
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.769913
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.065289
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.75066
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.96166
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.8912
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.87663
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.98299
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.24032
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.8044
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.130705
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.105492
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.081513
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.071884
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.09724
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.123857
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.151763
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.180989
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.263205
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.389332
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.67636
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.65372
è(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.692286
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.740026
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.789785
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.954592
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.48689
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.80223
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.02911
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.95503
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.94039
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.0463
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.30461
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.8466
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.146976
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.121685
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.097631
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.085365
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.110918
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.137734
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.165846
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.195286
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.274092
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.400786
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.716309
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.716112
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.76305
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.811987
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.862985
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.150945
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.54759
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.85616
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.1002
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.0222
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.00749
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.11283
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.37195
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.89261
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.164361
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.138985
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.11485
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.099724
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.125484
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.152515
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.180849
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.210516
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.285607
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.4129
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.758077
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.788353
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.836508
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.886704
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.039298
é(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.50058
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.61128
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.91249
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.17501
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.09278
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.07799
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.18265
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.44242
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.94248
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.182876
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.157411
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.133189
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.11497
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.140952
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.168212
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.19678
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.226692
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.297752
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.42568
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.561051
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.863337
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.912771
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.964289
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.241616
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.5661
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.678
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.97128
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.25364
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.16684
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.15198
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.25585
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.51606
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.99624
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.202541
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.17698
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.152668
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.131118
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.157335
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.184837
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.213657
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.243826
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.310535
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.439132
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.575228
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.941183
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.991961
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.128607
(331.25, 7.33, 370.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.66746
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.63466
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.74783
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.03256
ì(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.33619
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.24448
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.22954
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.3325
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.59298
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.05396
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.223377
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.197715
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.173306
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.150125
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.174645
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.202406
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.231491
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.261935
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.323961
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.453264
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.590123
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.022012
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.074206
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.337072
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.72065
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.70634
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.82084
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.09638
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.42277
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.32579
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.31077
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.41268
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.67323
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.11569
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.245406
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.219635
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.195125
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.171848
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.192899
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.220932
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.250298
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.281032
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.338037
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.468082
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.605742
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.105954
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.222274
(331.25, 7.33, 370.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.300827
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.8021
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.7812
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.89711
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.1628
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.51348
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.41085
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.39574
ë(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.49648
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.7569
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.18149
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.268653
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.242769
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.218151
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.194771
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.212108
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.24043
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.270093
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.301135
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.352771
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.483595
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.622097
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.193151
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.437041
(331.25, 7.33, 370.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.321358
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.88726
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.85933
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.97671
(331.25, 7.33, 370.03) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.23185
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.60844
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.49977
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.48457
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.58401
(331.25, 7.33, 370.03) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.84407
(331.25, 7.33, 370.03) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.25144
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.293141
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.267138
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.242407
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.218919
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.232292
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.260918
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.290895
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.322261
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.36817
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.499811
(331.25, 7.33, 370.03) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.639195
(331.25, 7.33, 370.03) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.32002
(331.25, 7.33, 370.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.157704
(331.25, 7.33, 370.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.34316
