¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(400.64, 14.05, 247.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468935
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.20291
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.11301
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.04961
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.16464
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.62451
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.4391
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584052
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787667
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009615
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250531
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512892
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790581
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093373
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425946
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793733
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200456
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653745
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162608
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739657
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08415
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84815
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69801
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71674
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9185
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25958
(399.83, 14.02, 247.39) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.44624
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.84349
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.7358
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.25987
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.16922
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.17658
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.32771
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.60579
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.51738
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582566
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786249
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008079
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248861
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510911
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78741
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089901
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422124
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789658
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19593
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648689
˜(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156837
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73312
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39047
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83227
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67974
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68688
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88313
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21002
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.28177
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.95229
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.49851
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.31998
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.24022
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.34253
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.78211
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.68871
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.6323
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581171
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784915
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006634
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247291
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508148
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784395
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086599
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418493
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78579
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191634
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643893
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151354
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726909
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38254
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81703
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66224
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65784
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84872
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16186
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.21045
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.06579
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.47953
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.38331
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.3625
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.51535
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.86994
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.82294
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.99785
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579866
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783663
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005278
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245817
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505528
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781538
†(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083469
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415051
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782133
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187572
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639357
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146152
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720078
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37498
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11998
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64539
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62969
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81535
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.72301
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.33095
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.83552
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.54707
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.44994
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.5384
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.06158
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.04325
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.23008
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57865
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782495
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004011
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244442
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503052
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778838
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080512
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411798
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778685
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183743
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635079
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141238
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712501
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36777
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10725
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62931
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60232
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78299
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09365
(399.83, 14.02, 247.39) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.45657
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.72025
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.61803
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.56928
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.72165
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.28559
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.4761
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577524
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781408
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002835
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243163
İ(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500719
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776296
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077728
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408735
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775448
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180146
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630693
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136608
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705311
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36093
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0951
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8959
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58316
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75165
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05814
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.20829
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.79577
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.69249
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.75317
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.542
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576487
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780406
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001749
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241983
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498532
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773909
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075114
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405861
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772417
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176783
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626558
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132261
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699617
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35445
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08351
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88254
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79809
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72128
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.29372
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.98368
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.87494
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.80803
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.94758
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575541
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779486
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000753
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240901
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496487
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77168
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072672
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403334
×(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769597
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173651
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622697
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128201
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694263
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34834
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07248
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86984
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78185
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69188
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.20901
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.07416
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.95784
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.98786
(399.83, 14.02, 247.39) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.15026
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574685
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778651
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999847
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239917
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494586
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769608
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070405
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401056
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766986
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170752
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619108
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124426
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689228
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34259
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06201
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85768
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76638
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81944
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.33489
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.23676
(399.83, 14.02, 247.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.40333
(399.83, 14.02, 247.39) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.87631
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30739
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573918
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777898
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999032
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239032
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492833
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767694
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068309
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398961
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764585
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168086
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615791
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120934
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684512
¿(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3372
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0521
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84455
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7517
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79983
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91914
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42524
(399.83, 14.02, 247.39) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.13582
(399.83, 14.02, 247.39) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.22017
(399.83, 14.02, 247.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2174
