¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(429.58, 15.06, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141762
¬(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109904
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673152
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30876
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01798
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81251
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73192
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80951
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08301
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64617
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 13.36666
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 13.34502
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 13.32605
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.36466
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.35426
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.34591
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.33958
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.33527
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.33298
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.33271
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.33445
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.3382
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.34398
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767266
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0663
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403551
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768478
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16438
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608498
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106925
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669458
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30404
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01122
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80421
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72199
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79763
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.40869
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.42249
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.21715
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.20062
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.256835
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.245495
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.235979
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.228281
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.222392
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.218307
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.216022
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.215533
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.216841
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.219947
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.224854
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766597
§(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065416
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402578
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76688
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162387
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606143
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10369
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665587
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29905
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00429
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79569
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71182
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.629394
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.63527
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.709246
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.931482
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.16616
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.263972
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.252625
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.243104
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.235402
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.22951
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.225423
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.223138
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.22265
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.223961
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.227071
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.231984
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765813
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06437
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401422
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765162
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160229
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603629
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100197
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661539
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29379
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99721
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78695
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70141
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.638689
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.636579
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.65925
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.728735
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.92419
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.272927
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.261569
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.252042
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.244334
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.23844
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.234351
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.232065
¡(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.23158
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.232894
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.23601
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.24093
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764915
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063225
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400087
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763325
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157903
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600955
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096448
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657317
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28827
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98997
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77799
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69076
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.64988
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.647418
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.654801
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.686763
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.778893
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 10.04848
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.272339
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.262803
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.255089
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.249189
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.245099
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.242813
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.242329
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.243648
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.246769
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.251698
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7639
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062115
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398571
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761371
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155413
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598123
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092448
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65292
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28249
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98258
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76882
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67989
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.662978
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.660101
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.66753
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.676861
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.7179
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.900765
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.284943
£(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.275396
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.267675
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.261771
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.257677
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.255391
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.25491
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.256233
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.259362
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.2643
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762773
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06088
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396876
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759298
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152758
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595132
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088194
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648348
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27645
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97503
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75944
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66879
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.677994
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.674636
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.682122
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.691511
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.70281
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.758779
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.299392
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.289835
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.282104
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.276195
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.272099
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.269813
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.269334
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.270662
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.2738
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.278749
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761533
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05952
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395003
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757113
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149939
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591987
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083694
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643609
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27016
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96733
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74985
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65751
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.694943
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.691042
µ(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.698589
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.708045
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.719414
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.73271
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.315702
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.306133
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.298393
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.292477
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.288377
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.286091
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.285616
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.286951
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.290097
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.295059
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760178
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058038
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392951
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754807
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146956
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588683
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078939
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638695
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26361
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95949
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74005
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64641
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.713844
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.70933
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.716949
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.726477
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.737924
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.751302
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.333891
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.324306
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.316556
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.310632
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.306529
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.304243
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.303771
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.305113
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.30827
(429.87, 15.04, 246.15) (444.19, 9.11, 270.05) (2.63, 2.99, 8.25) Truck 9.313246
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758712
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05643
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390723
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75239
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143812
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585229
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073942
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633618
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25681
¼(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9515
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73006
(429.87, 15.04, 246.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6351
