¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(375.53, 8.81, 338.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543284
ƒ(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787138
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054706
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34947
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675798
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014384
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284294
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606433
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959986
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367938
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174488
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01363
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68293
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41578
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0765
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99214
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37349
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44476
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.286416
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425262
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574382
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734808
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907889
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095184
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298359
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519543
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761195
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026214
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318048
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640919
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9809
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241847
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549828
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897865
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28125
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01721
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930675
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55512
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29874
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95158
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78883
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11243
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08988
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.272439
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410659
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.558657
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717891
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889669
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075436
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276939
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496246
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73572
…(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998197
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287189
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606776
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94012
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214149
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494712
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837496
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214786
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86567
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850204
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45732
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18553
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75465
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59236
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86116
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74988
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75905
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.257794
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.396265
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.543245
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70131
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.871782
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056075
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255938
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473371
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71072
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970798
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256995
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573338
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900239
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187456
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45791
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778853
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15025
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719558
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772131
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36922
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06506
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46231
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40243
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61921
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20382
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.16762
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.243364
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.381335
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528051
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.685006
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854194
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037062
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235306
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45091
“(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686164
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943911
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227383
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540586
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861281
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161738
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430158
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721863
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087621
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578604
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596684
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28389
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94948
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18059
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23424
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29043
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25551
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22372
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.19501
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16936
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.229171
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.366098
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.513108
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668963
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.836901
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018358
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215046
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428885
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662138
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917552
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198359
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50846
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823207
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136925
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403396
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692083
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026785
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442583
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408676
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20119
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85566
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90903
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08107
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28487
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.29419
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.30651
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.32184
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77834
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.215195
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.351117
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.497059
Š(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653209
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.819923
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000022
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195175
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40724
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638555
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891672
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169886
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475477
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786036
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113058
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377644
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664254
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975634
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359204
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227992
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12104
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76485
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64711
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92366
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9451
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03931
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03708
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65161
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.62411
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.201447
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.336406
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.481248
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637031
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803264
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982025
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175653
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38605
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615409
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866338
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14204
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442508
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749737
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089245
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352903
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637492
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946606
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296045
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054402
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04336
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67692
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5019
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75915
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73643
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24681
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.62381
“(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.66911
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47587
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.187933
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.321959
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.465737
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.620344
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786891
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964391
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156539
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365271
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59272
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841542
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114731
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41028
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714307
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050037
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329134
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611799
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918756
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253157
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887474
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968115
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59185
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37059
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.483018
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.433705
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.39366
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.359902
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.331023
(375.96, 8.69, 338.64) (372.73, 1.27, 362.54) (0.81, 2.16, 0.81) Human 9.306289
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.174656
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.307719
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.450464
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.60394
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769303
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947036
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13776
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34486
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570515
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817199
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088026
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378833
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679709
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011768
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306357
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587177
(375.96, 8.69, 338.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892046
