¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(349.54, 7.00, 362.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18881
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373204
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978423
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6694
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46559
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39277
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62427
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98404
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79603
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68569
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99674
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201213
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469203
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762778
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085711
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442554
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835847
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843884
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378885
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984899
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6768
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47418
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4029
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64478
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94125
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75059
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65867
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99935
Ê(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195966
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463462
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756473
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07876
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434854
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830279
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848755
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384427
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99114
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68402
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48252
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41262
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66426
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89978
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7044
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62489
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00077
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190644
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457642
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750084
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071714
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427049
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826557
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853457
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389723
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99719
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69093
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49055
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42206
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68269
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8596
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65965
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59248
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00102
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185251
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451745
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743611
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067811
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428542
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829686
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278331
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394835
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00302
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69764
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4983
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43114
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69225
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82073
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6164
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56137
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00007
È(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17979
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447618
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743921
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070213
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431208
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832657
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281669
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399771
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00862
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70406
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50575
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43988
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64849
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78309
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57731
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53159
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99802
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179124
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449494
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745985
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07249
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433735
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835475
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284831
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404508
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01401
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71023
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51291
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4483
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60485
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74676
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55206
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50314
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99475
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180743
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451266
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747931
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074641
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436119
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838137
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287817
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409052
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01917
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71616
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51979
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45633
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56132
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71166
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52799
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47598
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99033
Ã(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182263
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452933
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749763
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076664
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438364
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840641
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290628
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41337
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02408
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72182
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52631
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46404
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51796
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6778
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50507
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45011
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98477
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183691
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454494
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75148
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07856
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440469
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842989
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293262
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417504
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02881
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72722
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53262
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47137
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4856
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64824
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48326
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42554
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97803
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185021
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45595
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75308
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080327
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44243
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845177
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295718
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421454
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03328
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73236
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53857
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47833
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49264
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66726
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50306
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50218
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97011
Ë(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186255
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457301
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754564
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081966
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444249
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847207
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297997
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425162
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03755
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73724
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54419
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48498
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49958
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68725
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52547
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11072
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96105
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187389
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458546
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755933
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083477
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445925
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849076
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300097
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428692
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04154
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74183
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54956
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49126
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50644
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70826
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54901
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04193
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95083
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188428
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459681
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757182
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084856
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447455
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850785
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302015
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432014
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04533
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74618
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55459
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49716
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51316
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73033
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57375
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97442
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93949
Ç(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189368
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460711
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758315
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086106
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448843
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852333
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303754
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435127
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04888
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75025
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5593
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50269
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51978
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75342
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6477
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9082
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92701
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190211
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461634
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759329
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087226
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450088
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853721
(349.55, 6.99, 363.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305311
