°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö!(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405505
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.945333
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.273077
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.681036
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.155005
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503908
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29167
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23506
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34619
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79488
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58685
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.106105
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.248055
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.401059
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.566421
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.745655
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.94951
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.163545
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.398028
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655976
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.941028
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.257624
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.611223
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.992843
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.32532
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.741271
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.22308
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608292
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4025
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36348
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5258
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00467
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20819
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.124307
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.267638
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422183
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.58927
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.773357
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.97707
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.193666
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.431078
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.692397
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.98136
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302523
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.661507
Ë (382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041547
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.378916
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.802987
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.292894
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71553
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51646
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48872
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70568
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24294
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21255
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98485
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.142762
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.287499
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.443614
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.612461
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.804413
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005072
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.224285
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.464693
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.729466
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.022437
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.348286
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.7128
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.091473
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.433895
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.866214
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.364497
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82343
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63367
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62913
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87583
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50554
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22129
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61188
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.161471
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.307642
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.465358
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.636
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.830511
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.033517
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255406
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.498881
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.767191
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.06427
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39493
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.765128
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.142649
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.490293
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.930995
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.437934
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926059
” (382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75423
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79031
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05165
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7788
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23446
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62549
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.180435
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.328067
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.487414
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.661815
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.857006
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.062411
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.287036
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.533649
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.80558
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10687
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.442468
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.818505
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.195104
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548142
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.997365
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.513257
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03144
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87824
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95678
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23334
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16813
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25211
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64369
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.199656
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.348775
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509786
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.693227
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.883902
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.091758
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.31918
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569001
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.844641
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150249
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.490915
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.872953
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.248867
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.607479
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.065365
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377842
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13965
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01504
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12867
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4212
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89866
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27415
Â (382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66649
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.219131
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.369767
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.532474
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.718324
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.911203
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.121564
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.351843
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604948
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.884386
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.19442
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.540287
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.928493
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.303968
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.668342
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.135036
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481924
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25082
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15883
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30624
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61546
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92438
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33811
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90642
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.238865
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.391045
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.556005
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.743783
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.938913
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.15183
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.38503
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.641495
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.924822
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239394
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.5906
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.985144
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.360442
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.730769
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.20642
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588726
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36664
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30704
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48508
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8299
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06544
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61633
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.258859
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.412611
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.584704
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.769608
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967034
Ú (382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.182563
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41875
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.678651
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.965961
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.285185
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.64187
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.042931
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.418319
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.794802
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.279564
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69487
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49472
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45983
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65442
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17448
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34146
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90545
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.27911
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.434464
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.612258
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.795799
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.995569
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213764
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.453003
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.716421
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.00781
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331804
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.694113
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.101871
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.477633
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.86048
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.354513
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797714
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62653
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61742
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82922
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5476
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62814
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.299623
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.456606
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.636709
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.822361
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.024522
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.24544
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.487799
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754814
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.050381
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.379263
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.747346
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.16199
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.538423
ﬁ (382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.927848
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.431314
(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907965
