¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(443.60, 14.27, 271.80) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.72329
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16856
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.026103
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204969
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400009
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6112
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840769
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091161
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368866
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677918
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019931
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400389
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826063
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313807
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87633
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52921
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29608
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22991
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36589
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76358
«(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53204
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83208
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97734
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.01655
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194159
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388348
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598556
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82701
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076137
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352093
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659412
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999413
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377516
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800408
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284221
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842525
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489753
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24973
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17472
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30147
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68474
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43021
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69644
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78998
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007135
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183487
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376842
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586077
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813436
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061318
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335528
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64114
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979161
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354946
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878282
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889868
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49283
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18565
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02566
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45057
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23792
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60704
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33003
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56324
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6064
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997859
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172951
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365487
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573766
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800046
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046703
ß(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319171
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623103
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959173
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880572
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33446
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860367
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45909
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14672
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98103
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97499
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7573
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53048
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23146
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43244
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42652
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.816
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988719
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162815
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354283
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561622
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786841
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032294
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303022
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75752
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457953
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856949
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308731
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83123
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425799
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10833
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93698
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92246
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10596
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89973
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13449
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30402
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25027
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5387
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97972
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153129
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.343235
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549648
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773822
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018091
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756834
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07995
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437059
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833672
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283324
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802457
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392907
‚(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07044
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89341
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87062
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04324
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47604
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15996
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17793
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07758
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27379
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.97086
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143595
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332339
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537842
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760989
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447717
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739921
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06134
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416436
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81075
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258241
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774036
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360503
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03308
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85037
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81943
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98136
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39972
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99023
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05412
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90889
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03334
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.962139
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134212
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321598
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526207
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167035
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432499
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723235
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042957
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396118
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7881
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233452
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745981
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328498
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996215
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80786
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76892
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92033
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32455
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07473
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22551
’(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74377
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79857
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953559
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.12498
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311013
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914196
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1533
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417503
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706784
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024826
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376055
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765794
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208987
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718273
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29694
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959888
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76592
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71907
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86017
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25049
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98142
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19992
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58167
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56933
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945119
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115903
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685389
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901371
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139761
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402722
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690588
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006975
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356257
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743851
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184841
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690999
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2658
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924094
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72446
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66988
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80083
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17758
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88959
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07591
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74089
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34548
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.936821
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475553
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67373
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888773
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126372
®(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388115
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674586
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989351
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336816
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722177
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160997
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664064
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235101
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888807
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68357
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62133
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74234
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10575
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79931
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.959
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89837
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12688
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284295
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466753
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663356
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876356
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113185
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373729
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658805
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971988
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31762
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700868
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137483
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637456
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204809
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853996
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64316
(443.60, 14.27, 271.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5701
