¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57677
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90368
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50167
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1261
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82241
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51091
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2916
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07825
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93057
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75014
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66962
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56348
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60825
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42355
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445532
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778406
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144098
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517163
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876613
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329588
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.832458
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33552
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88421
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48078
í(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10263
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79609
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48413
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26202
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04777
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89634
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71651
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63511
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53049
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56652
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36047
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433004
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764666
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128965
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501992
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86389
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315477
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817389
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31822
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86496
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4603
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07964
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77032
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45858
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23338
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01858
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86355
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68477
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60262
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49992
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52732
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2997
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88078
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420379
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750822
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113722
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487012
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851131
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301328
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801793
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30112
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84594
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44026
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05713
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7451
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43385
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20566
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99056
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83221
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65708
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57214
ì(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47175
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4906
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24122
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75986
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407658
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736875
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098368
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47223
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838338
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287144
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78598
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28423
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82715
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42063
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03512
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72043
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40994
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17886
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9638
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80231
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63151
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54363
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44596
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45636
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18501
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64122
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394846
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722829
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082906
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457643
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825515
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272928
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770136
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26754
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80859
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40143
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01359
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69631
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38684
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15297
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9383
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77382
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60771
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51711
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42254
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42458
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13103
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52481
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381944
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708688
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067344
í(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443253
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812663
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258683
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754264
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25106
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79026
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38265
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99254
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67274
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36455
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.128
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91407
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74675
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58566
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49254
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40148
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39524
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07928
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41061
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368957
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694457
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051685
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429061
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799788
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244413
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738364
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23479
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77217
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36429
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97198
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64972
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34306
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10393
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89109
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72108
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56536
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46992
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38276
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36831
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02973
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29859
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35589
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68014
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035934
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415068
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786889
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230124
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722445
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21872
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75431
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34636
ê(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9519
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62724
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32238
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08076
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86935
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6968
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5468
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44925
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36637
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34379
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98236
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342744
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66574
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020095
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401276
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773973
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215813
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706506
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20287
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7367
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32884
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93231
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60531
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30249
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0585
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84886
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67391
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52996
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4305
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3523
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32167
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97856
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329525
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651261
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004173
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387684
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761039
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.201486
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690553
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18723
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71931
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31175
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9132
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58392
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2834
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03712
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82959
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65241
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51486
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41367
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49294
”(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03651
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91354
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316236
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636709
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988174
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374294
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748093
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187148
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67459
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1718
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70217
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29322
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89457
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56308
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2651
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01664
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81156
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63228
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05197
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92933
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82592
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01515
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84225
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302881
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622087
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9721
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357512
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735136
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172801
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658619
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15658
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68527
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27435
(346.96, 8.57, 313.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87642
