¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(366.07, 9.66, 330.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81109
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31536
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14607
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09043
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17331
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42725
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87371
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65041
Ó(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04387
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17529
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.16161
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.0818
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.01953
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.96976
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.99127
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72827
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001916
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297328
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617133
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965692
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347669
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765632
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2257
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73446
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29882
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92745
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.245
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06801
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00143
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07087
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3081
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72773
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36279
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85049
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0858
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.01054
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.94179
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.91168
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.88844
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.872
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 23.89795
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704906
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976747
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270141
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58768
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932388
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310313
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72471
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17999
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68392
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24266
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86525
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16933
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99125
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91397
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97031
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19128
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58562
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98462
Ç(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66291
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00527
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.17739
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.09092
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.10191
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.13296
(366.05, 9.64, 330.06) (361.47, 1.31, 364.43) (0.81, 2.16, 0.81) Human 24.22275
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681834
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951897
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243306
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558618
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900815
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273467
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684359
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13542
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63413
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18736
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80373
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09493
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9155
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8281
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87164
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07681
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4473
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62035
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52302
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92882
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84852
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659051
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927367
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216823
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529944
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869674
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239462
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644582
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0917
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58509
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13291
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74295
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02174
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83267
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74378
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77486
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9646
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31266
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44801
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44119
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11554
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78927
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636563
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903158
¦(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190693
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501659
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838963
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206005
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.606807
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04862
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53691
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07931
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68315
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94977
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75127
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66099
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67993
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8546
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19912
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30004
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36267
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52257
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614366
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879269
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164915
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.473765
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808684
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17303
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570765
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00659
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49009
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02655
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62432
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87905
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67133
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57051
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5868
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74682
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07217
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16406
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28738
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49384
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592463
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8557
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13949
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44626
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778838
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140534
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535256
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967639
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44399
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97462
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56644
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80951
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59277
Ë(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4811
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49545
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64121
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94829
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07089
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8522
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46722
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570854
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832454
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114418
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419143
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749421
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108516
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500283
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929286
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40099
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9241
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50953
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74113
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51563
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39335
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39619
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53768
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82744
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98061
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35842
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44265
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549538
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809528
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089697
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392412
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720431
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076975
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465841
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89153
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35943
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87601
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45355
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67393
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43984
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30723
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29746
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43629
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70958
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89314
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04214
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.60843
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.4864
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.439
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.39797
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.36303
Ø(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.33392
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.35556
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528514
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786924
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065329
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36607
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691869
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045906
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431928
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854368
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31853
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8308
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39892
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60792
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36541
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22271
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20067
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3265
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5946
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80848
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9493
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.50995
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.4204
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.39234
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.36972
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.35264
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.34111
(366.05, 9.64, 330.06) (365.53, 1.24, 362.55) (0.81, 2.16, 0.81) Human 20.37103
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507786
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764638
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041312
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340115
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663736
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015314
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398543
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817799
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2783
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78634
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34954
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54301
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29234
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13976
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10577
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21684
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48248
(366.05, 9.64, 330.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69881
