¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953791
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44465
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.35227
„(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.32456
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.3003
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.27947
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.26206
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.24804
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.23739
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.23013
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.22622
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.22567
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.22848
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208602
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444017
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70765
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008779
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339715
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681374
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020511
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392689
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845862
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431875
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16013
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7361
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63556
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24466
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82111
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10431
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07953
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.04892
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.02172
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.99793
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.9775
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.96043
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94669
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.93628
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.92917
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.92537
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.92487
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.92767
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201031
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435821
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706039
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007012
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33777
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668678
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006616
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377419
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852873
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453756
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1856
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78894
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65129
”(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35438
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9409
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22408
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78925
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.75919
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7325
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70914
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.6891
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67236
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65889
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64868
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64173
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63803
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63757
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64036
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193532
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429561
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704403
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005219
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335795
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656209
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992975
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368443
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859864
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475442
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21086
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84222
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66739
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4672
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39765
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34625
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51184
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.48231
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.4561
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.43316
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.41348
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.39705
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.38384
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.37383
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36703
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36343
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36301
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36579
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186109
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428042
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702744
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003399
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333791
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643971
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979583
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374642
œ(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.866835
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496927
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21904
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89597
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69154
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58321
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08972
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47084
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24657
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21755
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.19179
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16925
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14993
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.13379
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.12082
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11101
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10435
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10083
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10045
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10322
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178759
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426503
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701062
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001554
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325802
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63196
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966444
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380817
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877539
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518201
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22357
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93225
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72461
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70251
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11891
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59794
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99276
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96422
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93889
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.91674
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89775
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88189
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86915
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85953
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.853
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84957
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84923
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85197
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173278
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424941
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699357
’(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999683
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314991
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620177
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953557
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386972
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.895797
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539261
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22803
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94754
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75699
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82516
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14878
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72757
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74979
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72171
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.6968
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.67501
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65633
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64074
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62822
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61877
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61237
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.60902
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.60871
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61145
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171825
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42336
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697629
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997789
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304389
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608624
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952201
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393107
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913855
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560099
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25191
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96317
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78864
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95127
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17938
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05803
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.51706
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.48943
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46491
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44347
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4251
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40976
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39746
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38818
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3819
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37862
‚(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37835
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38107
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170353
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421756
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695879
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995871
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293995
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597301
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957664
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399216
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931706
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578258
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28744
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97918
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81953
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1876
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21071
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07859
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29406
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26686
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24271
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22161
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20352
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18843
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.17633
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1672
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16104
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15784
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15759
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1603
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168862
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420136
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694107
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993927
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283812
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586209
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963106
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4053
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949347
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581918
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29129
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9955
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84967
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21537
(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24273
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11013
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08028
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.05348
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.0297
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00891
(341.86, 7.14, 373.55) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.9911
