¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(370.21, 9.74, 318.54) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.29038
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378064
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663425
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968733
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32614
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85359
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43489
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0845
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581816
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868075
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121764
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374128
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660908
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989431
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349091
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744439
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125326
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39443
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680839
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987277
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31588
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66939
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09033
ˆ(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69953
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582815
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869191
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118975
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371133
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64994
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977466
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336003
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730023
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108813
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41173
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699302
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00698
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33693
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69828
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09885
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51705
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97864
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583761
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870205
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116417
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368383
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640388
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965725
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323095
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715837
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092755
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430001
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718762
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02777
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35916
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72832
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14095
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56248
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01957
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584559
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871089
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114113
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365865
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637669
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954178
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310448
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701914
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077234
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449256
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739257
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04969
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38261
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75965
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18462
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60961
…(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07063
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585286
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871871
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112045
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363651
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635284
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942873
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298038
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688244
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062208
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460868
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760859
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07273
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40728
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7922
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22995
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65854
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12365
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58592
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872558
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110177
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361662
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633118
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931723
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285851
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67485
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047675
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444967
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783519
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09693
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43319
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82601
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2769
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70925
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17856
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586463
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873152
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108594
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359957
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631261
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924952
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273885
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661697
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033649
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429634
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807215
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12225
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46032
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86109
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31521
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7618
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23555
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586862
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873654
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107213
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358473
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629653
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923227
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262164
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648785
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02013
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414825
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83202
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14874
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48866
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89749
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3548
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81622
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29458
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58723
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872798
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106091
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35724
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628352
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921809
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25068
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636127
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007107
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400596
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832085
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17642
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51833
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93522
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39585
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87254
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35565
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587455
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871955
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1052
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35629
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627299
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920669
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239403
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623751
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994515
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386909
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817034
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20529
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54924
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97424
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43833
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93075
…(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41883
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587624
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871352
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104539
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35556
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626553
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919835
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238277
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611624
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982493
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373724
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802603
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23538
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58556
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01463
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48232
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99095
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592482
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870959
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104106
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355114
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626054
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91931
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237688
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599737
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97095
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361124
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788758
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25944
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62401
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05639
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5278
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04367
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601559
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870807
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103904
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354888
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625833
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919091
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23744
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588113
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959875
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349013
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775487
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24486
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66373
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09953
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57482
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09507
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610691
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870837
€(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103989
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354971
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625889
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919121
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237505
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58428
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949324
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337476
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762844
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2309
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70475
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16804
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67952
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24261
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622382
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889614
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128799
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386639
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665418
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9677
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296452
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65524
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19493
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629795
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10985
(369.94, 9.71, 318.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7884
