¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207571
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922699
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320528
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804205
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383402
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98568
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62985
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37046
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45193
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29806
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53698
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.94349
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.80811
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.79045
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.77631
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.76552
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.75806
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.75386
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.75591
(406.54, 12.45, 330.38) (430.68, 8.37, 307.16) (0.81, 2.16, 0.81) Human 16.90546
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903729
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30477
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78221
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368061
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97939
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62397
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35843
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43459
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32524
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54092
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78018
Ø(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99672
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88456
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288633
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759541
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342206
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971924
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61747
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35101
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41561
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3487
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.60411
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77937
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.632
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.59627
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865223
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272089
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73631
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315612
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963753
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61036
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34286
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.395
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36781
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.65195
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77227
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.65521
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.63787
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846945
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255174
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712441
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288366
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947874
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60264
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33403
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37275
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38244
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.70308
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75895
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.70651
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.6892
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.79559
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831419
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237926
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69072
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260423
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915761
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59434
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32448
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3459
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39263
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51162
ÿ(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71557
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.76116
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.74388
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.7297
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.45891
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815607
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220314
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670996
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23184
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882832
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58542
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31424
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31643
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39831
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1469
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65874
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48231
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.80197
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.78783
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.49001
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.45737
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.42843
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.40316
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.38154
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799451
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202352
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650927
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202661
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849253
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56362
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30331
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28571
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39952
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08397
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59545
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79005
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.86353
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.84944
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.0488
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.01846
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.17534
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.4365
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.44033
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.27196
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78299
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184059
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63051
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172849
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813484
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52205
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29171
£ (406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25372
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39625
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02131
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.02229
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.37962
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.92864
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.91458
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.27226
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.2431
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.66496
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.64167
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.64258
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.68093
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.09074
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766228
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165447
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609698
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142456
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776967
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47985
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2795
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22047
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38848
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9589
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.738
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.66953
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.63191
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.5975
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.56628
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.5382
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.98468
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.96215
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.4722
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.13688
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.14528
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749184
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146506
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588519
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111469
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73987
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43713
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24424
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18599
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32832
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89679
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.41093
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.38373
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.35869
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.95187
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.92177
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.8947
° (406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.33537
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.39145
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.54745
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731837
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127261
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567045
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079943
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702362
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.34438
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.41123
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.38996
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.37081
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.35373
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.29802
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.28512
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.27425
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.36024
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.3312
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.30506
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.4262
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.0818
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.63208
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.543
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.55186
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711544
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107743
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54524
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047915
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664334
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35006
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14289
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1135
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04133
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 15.08371
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.34886
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.33598
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.32514
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.81624
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.78817
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.7629
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 14.86766
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.1621
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.17868
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.63088
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.63992
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686849
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087877
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523106
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015342
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625899
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30581
± (406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0914
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04132
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2342
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71045
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.40221
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.38935
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 10.37854
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.31444
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.28728
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.26282
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 13.52615
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 16.24635
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.26838
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.72308
(406.54, 12.45, 330.38) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 17.73231
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661916
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063128
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500643
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984478
(406.54, 12.45, 330.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587062
