¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69063
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.308358
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.28735
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.268404
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.278506
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.35757
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879476
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161112
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461289
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783381
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136198
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524212
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952971
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429085
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954196
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51968
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.68307
Î(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.646401
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.615301
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.586784
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.56093
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.537759
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.517357
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.499769
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.485288
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.474179
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.46695
(432.26, 12.08, 343.53) (425.83, 3.09, 367.65) (0.81, 2.16, 0.81) Human 9.514239
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851618
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13323
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430532
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749771
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099297
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483597
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907946
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378972
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903443
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46283
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09149
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79514
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58524
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44996
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42793
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54396
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6412
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53733
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2433
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03135
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38166
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823888
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105546
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400066
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716465
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062766
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443346
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863461
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329476
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849218
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40676
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02828
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71613
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49508
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35727
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32114
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43646
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38581
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52775
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23693
µ(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01952
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796358
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078071
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369863
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683484
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026635
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403549
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81943
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280529
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794512
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35144
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.966
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65023
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40649
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26634
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21637
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31622
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0528
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52277
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23308
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0104
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769854
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048812
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339931
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650809
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990837
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364176
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7759
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232183
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740473
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29687
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90457
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58812
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32458
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17707
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11372
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19687
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87909
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22286
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23171
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00409
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745238
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020024
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310304
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61848
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955411
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325206
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732862
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184359
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687106
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24306
¹(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84408
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52238
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25529
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08779
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01308
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08002
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77217
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85619
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19807
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00535
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720754
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993407
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281816
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586488
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920382
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286692
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690326
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137139
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634386
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78442
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45488
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18717
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00673
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91442
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96561
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66854
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50559
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16611
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97393
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696476
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966945
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255587
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555851
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885706
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248576
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648225
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090482
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582337
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13259
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72565
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38841
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12021
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93029
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78581
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8536
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56809
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24864
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13671
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94186
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672349
·(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940704
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227951
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527551
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852728
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210913
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606665
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044397
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530951
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07497
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66777
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32297
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05439
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85518
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61514
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74286
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47076
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14247
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10985
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91251
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648363
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914619
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199518
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499536
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822089
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175341
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565586
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998891
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480265
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01813
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61073
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25854
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98965
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78144
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45683
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54787
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38808
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03967
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47078
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624547
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888764
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171306
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471848
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79182
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14215
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52714
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953944
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43021
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96207
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55455
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1951
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92101
³(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.709
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3837
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35844
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41257
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98167
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65719
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600925
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863084
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143377
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444411
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761886
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109308
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491018
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91227
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38083
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906787
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49741
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13271
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85006
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63787
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31252
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17442
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43917
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01035
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62879
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577471
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83761
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115711
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415103
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732283
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076877
(432.26, 12.08, 343.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455315
