¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(404.46, 14.34, 246.79) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.051999
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677084
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888899
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11606
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360165
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623179
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907253
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.027757
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.108713
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.253428
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925249
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94585
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05156
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35183
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.67824
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.18457
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.6373
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.139221
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59757
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.000803
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.059426
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55672
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58463
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57839
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57461
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.53674
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055804
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271624
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460293
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662024
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87814
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110185
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359926
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629375
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920918
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.058922
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.140609
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.225588
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.28482
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.265182
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.247242
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.230981
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.216381
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.203432
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.192116
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.182425
İ(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.078958
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.063549
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.056505
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.053273
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42582
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87413
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87004
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70295
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050122
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279226
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471034
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673483
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890427
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123364
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3741
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644667
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937443
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.091591
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.174047
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.25983
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03182
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07594
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08029
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38719
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.95063
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.93384
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9196
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.227701
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.219584
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.133513
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.119901
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.204902
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27334
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99922
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00568
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9052
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04402
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268678
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482146
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685356
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903099
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13699
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388742
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660473
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954547
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.125793
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.209058
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221796
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08529
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10795
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10501
Ø(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40456
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1619
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14492
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13053
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.361283
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.266943
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.134398
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.144524
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.252188
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12689
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11659
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036392
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258271
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493568
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697576
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916216
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151049
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403871
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676795
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972217
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.161554
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.245671
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29604
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13886
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13197
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13359
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41129
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.38283
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.36564
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.3511
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33919
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32989
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.183145
(404.48, 14.30, 246.78) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 8.178279
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31763
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.98621
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33768
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026849
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247966
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487269
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710201
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929714
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165551
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419499
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693642
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990441
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322127
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81491
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371656
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19253
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15607
Ò(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16228
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39714
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61399
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95572
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93365
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91398
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.8967
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88177
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86919
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85895
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85103
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59762
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60415
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.56903
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017425
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237824
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476245
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723196
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943643
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180489
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435564
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710997
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009232
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382494
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882849
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44873
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24625
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1803
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.90413
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.84058
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.81406
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.78996
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.76825
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.75466
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.74663
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.74089
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.73745
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.72892
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.72114
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.71565
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.71245
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.71478
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008142
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227782
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4654
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723217
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957994
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195885
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452134
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728884
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028597
Ï(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443846
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952025
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527242
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30006
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2046
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22013
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.02602
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.00846
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.99329
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.98049
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.97004
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.96195
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95619
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95277
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95168
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31008
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.97065
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998934
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217844
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454651
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711543
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972748
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211726
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469215
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747326
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048576
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506262
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022385
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60722
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35388
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.229
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14324
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25255
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23475
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21939
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20644
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19588
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18773
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18196
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17856
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17754
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17235
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19723
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989875
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208068
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444033
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700042
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978621
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228028
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486768
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766278
ü(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103993
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569688
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094016
(404.48, 14.30, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688705
(404.48, 14.30, 246.78) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.384455
(404.48, 14.30, 246.78) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.360556
