¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(376.62, 16.26, 287.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321503
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390877
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586724
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798511
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02821
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69774
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980489
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302807
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6526
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038032
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459856
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911621
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416325
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00291
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6727
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43602
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23385
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70422
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17178
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205307
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383517
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575489
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784868
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013402
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68079
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962022
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280958
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627425
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010185
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430196
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87862
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379377
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958961
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61915
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37441
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20563
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68578
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18923
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196126
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374808
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567342
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775349
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000202
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664166
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943876
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25848
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602691
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9828
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401101
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846277
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343171
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913601
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56663
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31409
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17785
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6922
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20857
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18537
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363245
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554878
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761875
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986111
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64782
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926063
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236357
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578341
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955854
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372577
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814576
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307706
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868388
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51511
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25496
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10928
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71178
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22978
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.174784
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351863
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542611
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74862
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971742
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631781
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908575
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2146
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554383
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929398
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344628
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783476
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272984
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824076
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46472
Œ(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19706
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04222
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73305
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25289
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164364
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340663
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530541
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735579
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95761
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615981
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891035
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193175
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530827
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903353
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316347
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753042
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238963
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784046
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4153
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14042
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97657
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75612
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2779
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15411
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329645
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518671
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722754
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943715
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600513
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872704
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172134
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507676
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877789
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287958
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723219
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205687
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746616
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36695
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08496
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91238
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73846
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30482
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144026
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318809
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506998
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710146
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930057
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585308
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854711
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151443
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484942
‰(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85265
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260073
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694029
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173075
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709976
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31955
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0307
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8525
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69486
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33373
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13411
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308155
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495523
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697754
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916636
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154253
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837068
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131132
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462591
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827984
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232697
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665434
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141191
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674166
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27528
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97761
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79443
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65285
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36458
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124362
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297684
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484247
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685579
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903451
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139931
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819782
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11117
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44063
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803775
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205812
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637483
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109978
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639124
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23572
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92564
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73757
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61248
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35758
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114782
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287395
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47317
ˆ(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67362
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890503
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125868
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802847
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091523
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419107
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779994
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17945
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610118
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079456
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604914
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19701
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87481
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.682
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57369
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31406
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105371
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277288
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462291
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661877
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877791
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112064
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786294
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072267
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397931
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756641
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153569
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583344
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049634
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571474
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15923
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82618
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6276
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53644
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27227
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096129
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267365
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451609
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650349
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865315
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09852
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77007
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053326
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377131
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733732
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128201
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557189
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020515
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538791
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12233
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7842
ı(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57442
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5008
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23223
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087055
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257624
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441124
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639036
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853075
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085233
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75419
(376.55, 16.20, 287.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035636
