¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(369.15, 9.53, 318.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519612
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27639
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17994
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83505
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55676
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3504
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21082
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.4338
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.42956
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.7877
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.21716
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.02381
(368.86, 9.55, 319.13) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.22353
€(368.86, 9.55, 319.13) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.95046
(368.86, 9.55, 319.13) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.92664
(368.86, 9.55, 319.13) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.10463
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566537
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31646
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14935
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8014
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5196
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30625
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1617
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1156
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.3756
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.37771
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.8006
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.2898
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39531
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169222
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28937
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11877
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76779
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48247
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26225
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11278
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06089
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12419
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.44694
(368.86, 9.55, 319.13) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 18.45663
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53123
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29145
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874015
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82567
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08821
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7342
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44541
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21842
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06409
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00646
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06295
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2553
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93592
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44273
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18835
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062953
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316433
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79062
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70064
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40839
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17478
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01559
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95229
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00205
Õ(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9608
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85963
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35484
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08601
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508139
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916417
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07836
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66714
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37144
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13137
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96735
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89841
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94144
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60917
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78383
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.26756
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98445
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44837
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754817
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400487
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63368
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33454
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08815
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91937
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84478
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88123
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42301
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70852
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18089
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.88367
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389264
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598997
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957505
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32346
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29772
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04511
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87159
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79147
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82136
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3574
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63373
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09487
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78369
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330865
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448599
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79366
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44824
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25994
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00233
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82411
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73848
È(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58268
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29222
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55946
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.00948
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68452
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273118
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617281
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635764
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997613
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45075
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95975
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77687
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68579
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30666
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22747
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48571
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92474
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58616
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216084
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55443
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48346
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83168
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460273
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91742
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72992
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63344
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08974
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16315
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4125
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84066
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48863
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159721
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49236
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336554
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671863
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037153
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38621
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68322
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58135
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00469
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09929
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33983
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75726
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39193
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104063
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431128
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194756
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517859
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86929
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438066
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64829
É(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52964
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94851
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03588
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26772
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67452
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29607
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051182
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370714
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724683
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369359
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707743
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076457
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25334
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33961
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89273
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97294
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19616
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59247
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20106
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033553
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311075
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658856
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226147
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552137
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906818
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384041
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5054
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83734
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91047
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12517
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51112
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.10691
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016086
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287512
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594007
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087935
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402228
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74367
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115926
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11877
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76899
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84848
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05476
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43046
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01362
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99869
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26868
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56185
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900508
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257688
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586637
ä(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944721
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335848
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36152
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78697
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98493
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35051
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9212
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981438
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249948
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54151
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85908
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118293
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435443
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780098
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155996
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983626
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61537
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91568
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27127
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82965
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964324
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231444
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521331
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837109
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090466
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302317
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621751
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983321
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37846
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21782
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88134
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19275
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73899
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947308
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213003
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501353
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815285
(368.86, 9.55, 319.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089767
