¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(365.29, 10.07, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650565
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.41804
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.5079
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.7106
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46461
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748807
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06055
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404061
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779982
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191013
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611106
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736048
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100144
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687572
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37637
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17295
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21653
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51891
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66929
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25914
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30641
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.70844
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.44413
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.53966
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.7939
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472476
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757429
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070059
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41453
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677881
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812652
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106668
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.572731
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710245
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40246
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20329
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25581
–(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49095
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73991
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25299
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29943
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.73147
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.47167
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.57318
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.88024
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480257
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765956
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942508
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063914
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300858
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673753
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111584
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589587
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124082
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73288
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42853
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23361
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29461
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44663
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70383
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41087
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29384
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.7557
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.50066
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.60847
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.97834
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349739
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448649
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64358
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937324
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294024
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687032
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126479
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606389
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143111
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755466
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45454
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26389
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33291
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21031
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42434
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76206
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.30918
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.78114
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.53111
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.64556
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101342
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328465
ã(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62309
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947907
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305834
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700203
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14126
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623137
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16208
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4805
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29412
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3707
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11475
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31004
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.4148
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.81221
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.56805
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.87719
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068254
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337071
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632562
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95838
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317544
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713268
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155921
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639822
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180984
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800476
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50641
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3243
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40793
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16048
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36397
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78689
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.04441
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.41485
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.015
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.90747
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075969
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345582
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641929
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968735
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329152
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726218
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170461
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656441
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199818
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822889
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53225
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35441
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44461
‘(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20666
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41845
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7919
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.06442
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.43806
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.04223
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.93987
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083599
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353993
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651188
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978977
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340652
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739054
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184872
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672992
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218578
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845231
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55802
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38445
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48072
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25326
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47349
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79812
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.08573
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.46278
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.07125
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.98133
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091144
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362301
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660337
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989095
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352044
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751768
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199152
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689465
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237259
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.867498
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58371
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41441
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51622
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21732
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52906
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80556
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.10835
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.48901
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.10205
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.04613
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098598
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370506
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66937
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999089
æ(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363321
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764357
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213295
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705862
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255956
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889682
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60931
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44428
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5511
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18349
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5852
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8142
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.13227
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.51677
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.13464
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.11822
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105962
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378603
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67829
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008957
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374481
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776818
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227297
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722175
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274894
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911779
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63482
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47406
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57936
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18199
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64185
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82406
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.15751
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.54607
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.16905
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.19955
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113233
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386592
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687088
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018694
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385522
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789148
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241153
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738401
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293674
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933782
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66023
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50373
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60652
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18055
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64888
€(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83513
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.18408
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.57691
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.20195
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.28399
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120408
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39447
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695767
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028297
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396439
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801343
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254859
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754534
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3123
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955685
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68554
(365.15, 10.10, 322.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53329
