¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.467983
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18457
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3483
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08883
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17601
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49583
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13647
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26137
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49917
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.604957
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758673
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923871
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.10199
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294547
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503315
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730401
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978228
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24861
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543188
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851511
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190744
¢(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566886
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986128
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456318
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98721
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591249
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28444
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13021
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3522
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34179
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7012
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39983
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60242
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07929
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.626204
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781349
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948269
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128295
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323001
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534183
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764009
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014954
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290024
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584757
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896254
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240171
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621765
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047432
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525281
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065294
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680391
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39063
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25864
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28746
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59874
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91509
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67447
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95354
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.27035
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.11491
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.11697
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.12854
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.647629
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804364
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.973033
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155021
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351904
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565595
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7982
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052335
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331066
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626236
¼(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94192
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29065
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677905
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110236
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595892
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145395
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771937
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5031
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39097
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44548
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71809
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.299
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96145
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32155
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.2956
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.12891
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.10286
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.08519
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669377
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827701
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998174
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182185
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381339
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597547
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832995
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090421
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37291
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668582
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988555
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342278
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735303
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174477
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668286
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227503
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865935
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61878
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52738
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60869
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91688
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53128
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5733
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68925
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.26519
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.27504
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.40467
(377.14, 16.41, 289.33) (402.72, 8.81, 307.07) (0.81, 2.16, 0.81) Human 20.30669
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691457
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851424
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023734
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209776
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411232
Ç(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63002
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868437
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129194
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415521
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711807
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036181
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395007
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794014
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240193
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742407
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311742
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962486
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73782
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.668
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77736
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12283
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7885
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81693
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.30186
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.07219
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.0577
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.0595
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.06918
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713856
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.875523
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049672
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237829
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441626
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663056
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90446
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168679
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457393
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755908
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084793
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448904
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854044
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307531
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818403
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398155
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06163
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86031
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81299
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95166
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33633
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05603
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0777
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51116
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.11874
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.08247
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.05812
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.04175
¹(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736581
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899981
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076055
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266276
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472507
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696654
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941138
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208868
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498363
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800878
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13448
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50396
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915452
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376442
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896262
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486847
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16352
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98638
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96251
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13187
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55771
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33446
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47434
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59739
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.39115
(377.14, 16.41, 289.33) (401.80, 8.76, 306.12) (0.81, 2.16, 0.81) Human 19.254
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.759646
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924778
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102783
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29525
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503863
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730794
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978462
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249777
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540113
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8468
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185149
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560211
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978238
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446927
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976019
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577773
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28024
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12291
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11869
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31824
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78735
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59432
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89053
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68774
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7873
¸(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783035
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949932
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12996
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324617
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535769
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765527
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016397
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291405
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582668
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893641
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236911
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617681
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042439
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519145
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057775
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671126
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40123
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26497
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.276
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51104
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0257
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81725
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3277
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78227
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53886
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.806731
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975453
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157507
(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354454
