¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511227
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674881
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036095
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.424382
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379965
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.342379
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.320412
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.307243
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.301218
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.298419
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.904593
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.657318
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.157725
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.282516
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.28035
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.279998
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.281452
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.28472
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.289802
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.29654
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.305072
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.315438
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208228
Ä(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452424
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717954
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007711
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325052
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77731
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308411
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637359
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995257
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514605
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.504148
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.468677
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.442903
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.426568
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.422401
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.420717
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.733125
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.458423
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.264839
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.496258
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.394846
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.394388
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.737121
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.731979
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.728738
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.644881
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.640656
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207416
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451532
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717004
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006658
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323909
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728294
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274469
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600575
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965061
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516853
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.652616
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.612302
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.586955
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.568722
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.559386
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.722134
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.569526
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.492725
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.562307
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.549768
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.539119
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.530349
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.765623
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.766173
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802381
¦(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450706
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71606
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005638
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322793
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679141
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241222
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56454
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967051
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519127
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10734
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.770492
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.744835
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.721203
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.715481
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.581823
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.587682
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.73058
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.690402
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.677691
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.666893
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.657999
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803127
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449861
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715152
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004642
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321702
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670399
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208647
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529209
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969049
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520786
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10911
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4946
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.753081
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.727878
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.705362
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.3863
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.35945
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.70466
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.08605
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.88265
(327.71, 7.33, 382.60) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.85443
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.35594
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803877
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03539
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714256
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003653
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320662
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669235
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176724
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494624
©(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971035
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522457
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11099
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31535
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57313
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21524
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.34779
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.32603
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.30636
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.67927
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.967001
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.0179
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.30987
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.49188
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.68587
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.57454
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.18626
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80463
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036209
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713393
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002735
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319607
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668086
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127022
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482408
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973024
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524231
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11298
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1388
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.971257
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.939613
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.910093
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.882669
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.857315
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.869263
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.07782
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.0959
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.36711
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.67064
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.9016
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.60006
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.02315
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805386
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036603
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712565
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001804
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318582
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666953
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069235
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484161
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975012
ª(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526066
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11509
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96495
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44225
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.02387
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.00078
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.979728
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.960705
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.979367
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.19283
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.06413
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.32661
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.14338
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 23.90125
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 23.98528
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.42903
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.86627
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806143
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036388
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284854
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000903
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317607
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665874
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050623
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485939
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976971
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52803
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11729
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79991
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37913
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.17849
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.15503
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.13365
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.11432
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.09704
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.31219
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.03308
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.28705
(327.71, 7.33, 382.60) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 24.03669
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.22387
(327.71, 7.33, 382.60) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 24.29579
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.8664
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.26468
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.71538
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806776
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036126
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28457
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000031
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316619
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66481
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049458
«(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487658
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978945
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530058
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11961
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78909
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31747
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.34
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.31616
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.29443
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.27479
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.25723
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.43612
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.00274
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.20188
(327.71, 7.33, 382.60) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.0272
(327.71, 7.33, 382.60) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.27073
(327.71, 7.33, 382.60) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.15664
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.33902
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.69387
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.10672
(327.71, 7.33, 382.60) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57021
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806836
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035882
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284303
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555383
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315722
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663761
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050423
(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489424
