¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(336.10, 7.32, 349.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71508
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58982
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99147
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73455
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37931
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4425
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706542
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066313
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463073
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902679
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392416
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941177
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56027
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27667
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0945
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00918
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62484
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19048
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78249
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67454
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7906
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19434
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89863
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57825
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66376
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710283
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070398
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4676
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907698
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398036
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947496
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56742
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28706
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11156
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01574
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66601
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28214
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95484
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83948
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97392
ã(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23444
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0062
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79006
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.89067
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713769
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074298
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471855
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912441
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403318
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953489
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57421
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29693
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12817
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02238
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70836
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32853
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06516
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00874
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14552
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1705
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15657
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94178
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12341
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717066
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077893
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475874
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916913
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408337
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959103
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58058
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30618
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14429
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02903
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75184
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37615
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14685
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15575
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32122
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11775
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3105
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03068
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36473
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722947
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081711
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479651
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921134
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413001
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964354
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58654
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31484
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15991
Ù(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03574
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79645
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42509
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22993
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25053
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49944
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0752
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45842
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12112
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49009
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271486
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088276
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484428
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92498
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417361
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969242
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59208
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32293
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1751
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04244
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84224
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47531
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31444
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34702
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6165
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19044
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49834
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29415
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11112
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27529
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094614
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49146
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931045
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421391
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973791
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59721
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33041
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18751
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04921
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88926
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52683
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4004
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44523
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73543
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31187
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60122
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44146
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13819
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278891
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620419
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498223
Ü(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938551
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428925
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978325
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60194
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3373
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19554
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05598
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90478
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57967
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48779
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54521
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79894
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47381
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74394
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49183
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16809
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28229
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624163
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504733
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945816
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437035
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987422
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60822
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34362
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20282
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06279
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9125
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63843
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57668
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65171
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70958
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58505
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89013
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54334
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20091
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285478
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627676
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51101
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952765
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444824
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996214
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61812
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34518
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20947
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06962
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92024
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71803
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66707
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76193
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61985
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69607
Ì(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09168
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59986
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15748
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288462
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630592
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010223
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959457
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452332
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00462
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62766
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3429
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20851
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07648
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92806
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79885
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75896
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87397
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54801
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80914
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30546
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78029
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10429
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93141
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291239
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633625
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013701
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965877
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459478
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01267
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63679
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34004
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20514
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08337
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93589
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87967
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85237
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98787
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53872
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93085
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52538
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03395
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05405
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8243
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293807
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636525
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016912
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438914
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466333
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02039
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64552
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33653
Â(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2011
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09027
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94375
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92101
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92236
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10369
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65192
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0737
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72844
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29535
(336.22, 7.34, 348.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00679
