¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(435.71, 13.92, 289.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96881
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73327
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97637
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23294
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388163
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647442
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93515
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2504
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59716
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980434
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218732
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344762
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427887
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514305
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604192
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697759
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795099
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896402
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001854
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111588
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225891
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344935
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46895
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598178
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732923
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87603
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03343
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2397
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45666
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68512
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92602
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18024
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386859
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648449
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936252
¹(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25155
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598462
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981877
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221977
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306293
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388448
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47395
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562891
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655417
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751688
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851855
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956139
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064699
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177705
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295416
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418035
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545831
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679044
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817987
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993232
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19779
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41294
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6395
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87831
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13031
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385658
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649399
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937293
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252699
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599744
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983287
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191189
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269396
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350685
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436791
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526359
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619568
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716535
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817429
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922487
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031822
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145684
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264304
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387857
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516675
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650966
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828223
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03215
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24678
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47287
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7113
¸(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96301
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22911
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38651
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650319
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938301
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253791
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600948
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984603
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192462
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272117
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35497
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441196
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530855
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624156
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721252
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822272
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927435
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036904
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150936
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2697
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393432
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522366
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667881
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941371
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15018
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36994
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60163
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84604
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10419
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37723
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387277
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651177
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939245
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254883
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602129
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984678
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197799
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277555
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360545
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446849
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536677
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630152
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727367
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82857
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933916
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043543
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157738
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276668
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400631
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529808
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855661
·(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05895
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27283
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49813
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73566
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98638
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25134
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4612
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388081
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652036
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940186
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255886
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603231
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979501
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204304
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284241
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367381
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453874
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543863
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637504
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734917
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83632
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941812
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051712
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166124
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285309
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409498
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699221
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972875
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1812
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40048
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6315
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87524
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1326
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32947
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50483
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388798
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652829
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941065
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256825
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604312
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974333
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212043
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29215
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375493
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462219
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552387
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646245
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743875
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845503
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951257
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061394
·(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176075
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295534
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547632
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891634
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09469
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3083
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53323
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77036
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02058
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20511
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37438
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5511
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389491
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653621
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941908
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257767
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605308
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969265
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221051
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301374
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38491
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471834
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562263
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656351
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754255
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856161
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962226
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072621
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187631
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403325
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737726
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0131
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22131
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44053
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6714
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91492
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08771
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25124
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42189
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60011
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390177
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654315
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94268
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258635
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606279
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964257
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231283
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311813
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395617
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482812
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573528
¹(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667874
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766066
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868243
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974648
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085381
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265815
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588753
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936093
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13928
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.353
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57804
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81524
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97696
(435.62, 13.82, 289.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13503
