¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413708
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 6.042096
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 6.001026
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.972678
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.96853
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.965549
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.963735
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.963083
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.963594
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.965269
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.968108
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.972115
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.977292
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.983646
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.991184
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340645
ë(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574266
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829082
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1059
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401373
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724777
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 6.130533
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 6.071629
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 6.017151
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.968685
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.922139
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.87745
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.834559
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.793412
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.753953
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.716135
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.691386
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.687174
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.684075
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.682087
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.681207
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.681435
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.68277
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.685215
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.688772
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.693443
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.699236
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.706152
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323453
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555696
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808736
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083775
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377821
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.904274
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.847478
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.792885
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.74041
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.692025
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.64888
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.607468
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.567736
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.529635
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.493114
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.458131
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.446749
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.440334
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.434994
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.408831
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.410615
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.413508
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.417459
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.422476
ø(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.42856
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.435718
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.443959
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.45329
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30644
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53732
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788606
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061887
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.69842
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.643425
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.590559
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.539744
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.490906
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.443974
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.400798
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.36226
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.325299
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.289869
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.271803
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.25971
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.248694
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.241737
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.236499
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.232289
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.222214
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.217057
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.212927
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.212943
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.218506
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.225102
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.455125
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.440174
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289608
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519142
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768688
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.510624
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.457159
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.405768
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.356369
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.308891
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.263263
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.219423
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.177308
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.14628
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.131407
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.117614
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.104888
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.093215
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.082585
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.072986
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.064408
 (434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.056843
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.050284
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.044724
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.042293
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.042092
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.040657
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.039635
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.375125
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.375983
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272652
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501166
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.338881
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.286722
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.236582
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.188386
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.142064
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.097545
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.06316
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.034991
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.008105
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.989178
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.974794
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.961457
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.949154
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.937872
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.927599
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.918327
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.910044
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.902744
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.896418
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.891061
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.886667
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.883232
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.880753
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.879228
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.397545
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.398405
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255831
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.181491
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.130435
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.081357
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.034181
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.997875
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.967
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.93746
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.909222
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.882251
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.857261
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.842302
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.828372
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.81546
œ (434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.80355
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.792631
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.782691
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.773722
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.765714
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.758657
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.752549
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.747379
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.743144
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.739841
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.737463
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.736012
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.421062
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.421925
(434.04, 10.32, 363.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239171
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.986867
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.947393
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.913668
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.881344
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.850383
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.820746
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.792397
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.765304
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.739433
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.719223
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.70472
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.691215
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.678698
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.667154
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.656574
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.646945
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.638258
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.630504
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.623676
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.617767
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.612772
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.608685
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.605502
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.603126
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.601837
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.445704
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.446568
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.874698
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.839424
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.805586
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.773142
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.742052
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.712276
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.683781
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.656529
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.630491
 (434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.605635
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.589688
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.575608
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.562501
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.550353
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.539153
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.528888
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.519548
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.511125
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.503609
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.496994
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.491272
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.486439
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.482488
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.479417
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.477223
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.474494
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.471498
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.472365
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.827872
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.715262
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.672611
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.641352
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.611402
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.582723
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.555281
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.529044
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.50398
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.483451
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.469873
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.457243
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.44555
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.43478
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.424922
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.415967
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.407906
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.40073
(434.04, 10.32, 363.29) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.394433
