°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83061
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82217
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81258
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80551
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80093
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79885
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79927
í(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805354
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996755
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202456
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424068
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663451
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943679
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320805
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771618
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279336
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565243
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13298
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84704
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91719
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71567
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80529
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85978
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83247
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80776
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.78564
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76608
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.74906
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73456
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72258
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71309
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70609
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70158
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.69954
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.69998
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801616
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992746
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198148
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419426
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658435
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947528
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328732
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780584
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281028
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60136
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15057
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85484
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90129
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74893
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83192
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76296
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73587
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71138
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68945
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.67006
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65319
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.63883
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.62696
Ü(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61757
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61065
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60619
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.6042
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60466
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798056
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988929
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194046
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415004
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653658
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951398
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336507
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789382
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282734
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62902
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16853
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86209
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8853
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78286
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85777
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.67004
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.64318
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61889
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.59714
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.57791
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56119
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.54696
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5352
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5259
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51905
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51465
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51269
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51317
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794671
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985299
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190145
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4108
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649116
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955285
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344125
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284448
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645422
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18687
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86875
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86942
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7973
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8614
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5809
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55426
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.53016
ñ(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50858
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48952
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47294
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.45883
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44717
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43796
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43118
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42684
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42491
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42541
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79146
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981857
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186445
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406816
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64481
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959191
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351583
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806441
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286172
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662086
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20552
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87491
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85367
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77899
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85003
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49544
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46899
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44508
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42368
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40476
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38832
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37432
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36276
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35364
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34693
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34263
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34074
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34126
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788425
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978604
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182949
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40305
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643449
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963114
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358882
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814701
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287905
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679031
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22451
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88047
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83809
†(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76083
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83889
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41354
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38729
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36355
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34231
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32354
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30722
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29333
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28188
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27283
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26618
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26193
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26008
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26061
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785566
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975539
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179655
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3995
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647022
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967054
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366015
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822775
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28965
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696297
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24383
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8855
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82271
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74289
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82134
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3351
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30904
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28547
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26438
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24575
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22955
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21577
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20441
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19543
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18885
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18465
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18282
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18337
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782884
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972661
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176564
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396172
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650608
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971009
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372983
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830663
∞(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291401
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713863
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26349
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88996
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80742
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7251
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80039
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26003
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23414
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21074
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18979
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17129
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15521
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14154
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13026
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12136
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11483
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11067
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10888
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10944
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780375
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969975
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173676
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39306
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654207
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97498
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379782
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838362
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166629
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706908
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28352
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90388
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79232
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70752
(341.99, 7.21, 377.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77964
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18823
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16251
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13926
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11846
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10009
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08412
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07054
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05934
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05052
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04404
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03993
(341.99, 7.21, 377.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03816
