¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30404
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680535
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034277
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423955
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855124
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334732
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871318
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4755
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16079
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94451
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77493
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62752
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58488
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09742
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26965
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.9248
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.89435
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.86766
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.84472
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.82551
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094108
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307953
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538733
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78837
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059276
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354186
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676365
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029721
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418911
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849518
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328489
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864305
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46761
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15181
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93418
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74914
§(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61404
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6021
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.46087
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.43268
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.40721
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.38443
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.36434
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.64665
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.62778
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091651
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305368
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535883
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785318
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055929
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350551
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672384
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025344
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414088
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844213
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322554
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857642
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46009
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14323
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92439
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72435
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59417
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.24715
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.21695
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.18946
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.16465
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.14249
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.12295
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.10602
(337.56, 7.55, 341.26) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 18.56009
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088329
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302867
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533214
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782419
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052789
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347118
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668656
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021225
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409557
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839147
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316923
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851348
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45298
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13516
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91508
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70049
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56691
­(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.08613
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.98421
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.95739
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.9332
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.91161
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.8926
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.9966
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.40397
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.88121
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.87165
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.86481
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082579
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300526
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530686
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779673
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049816
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343872
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665074
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017348
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405256
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834377
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311618
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845407
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44625
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1275
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90631
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67763
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54076
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45745
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.80922
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.7358
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.71219
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.69114
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.78981
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.07564
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.0617
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.90332
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.89795
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.89528
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076917
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295175
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528299
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777077
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047009
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34081
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661753
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013659
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401193
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829893
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306624
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839766
ª(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4399
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1203
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89805
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65567
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45087
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26311
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.98615
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.80037
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.7803
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.78443
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.87501
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.85893
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.88387
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.55724
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.49962
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.48226
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071392
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289191
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524543
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774657
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044366
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337958
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658628
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010221
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397417
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825703
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301942
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834538
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43399
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11357
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88224
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63468
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3071
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07485
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29117
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.77912
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.75901
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.74144
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.73748
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.83067
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.00799
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.72397
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.66491
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.609
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065949
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283359
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518194
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772397
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041924
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335262
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655696
§(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00702
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393848
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821779
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297552
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82963
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42844
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10725
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86454
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52766
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16767
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89246
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07728
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.6122
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.75562
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.90056
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.88748
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.98296
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.13701
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.60218
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.63604
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.77964
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060639
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277635
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512038
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765952
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039645
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332811
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652966
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004002
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390553
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818104
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293479
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825075
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4233
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10142
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8382
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40546
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0325
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72913
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86902
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.48019
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.56082
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.9254
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.90716
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.63815
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.62722
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.57358
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.42856
(337.56, 7.55, 341.26) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 13.95734
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055443
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272021
¨(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50596
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759406
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034801
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330502
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650455
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001293
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387501
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814744
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289721
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820848
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41856
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09604
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75074
(337.56, 7.55, 341.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28682
