¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518312
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.450846
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.422574
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.123444
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.099842
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.078127
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.058276
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.310637
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.293976
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.27918
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.876225
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.34757
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.868893
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.861258
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.855553
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.851776
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.84992
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.849987
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.851973
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319494
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57264
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848266
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149504
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479948
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844106
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247131
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695638
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18517
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718815
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.694273
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.66621
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.082895
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.059403
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.037789
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.018033
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.555929
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.539727
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.525434
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.873343
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.81145
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.2604
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.98488
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.979095
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.975258
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.973368
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.973423
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.975423
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312965
Ã (398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565551
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84052
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141005
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470659
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833786
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235731
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682896
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169454
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701178
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30045
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.12209
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.044465
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.021077
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.99956
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.97989
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.00653
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.989552
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.97457
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.961571
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.32119
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.25557
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.11364
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.10777
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.10387
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.10194
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.10199
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.104
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306472
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558445
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832811
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132575
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461349
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823555
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224353
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67021
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153855
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683669
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28068
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67977
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.008109
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.98482
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.963393
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.94381
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.50389
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.48604
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.4703
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.45664
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.6268
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.25105
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.24779
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.24183
½ (398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.23786
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.2359
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.23593
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.23796
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299962
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55137
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825096
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124157
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452103
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813327
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213003
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659311
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138433
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666334
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25399
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6483
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.973791
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.950594
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.929254
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.931015
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.05553
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.03673
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.02014
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.00574
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.62353
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.49639
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.3876
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.38154
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.37751
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.37551
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.37553
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.37757
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293493
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54436
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817423
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115723
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442852
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803112
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201691
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650383
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123152
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649161
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2259
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61793
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.941471
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.918363
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.897102
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.92979
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.67074
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.65087
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.63333
¼ (398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.6181
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.62049
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.19164
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.53336
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.5272
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.5231
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.52105
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.52106
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.52311
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287026
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53731
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809786
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107355
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433665
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792965
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190816
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641478
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108385
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632142
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19878
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58861
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.911117
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.88809
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.866907
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.928662
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.361
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.33992
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.32131
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.30516
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.29144
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 12.6781
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.68538
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.67912
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.67494
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.67285
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.67284
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.67491
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280542
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530304
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802117
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099001
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424463
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782817
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182822
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632563
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096091
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615318
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17263
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56034
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.882696
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.859748
â (398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.838634
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.927633
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.14076
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.11833
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.09851
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.0813
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.06669
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.73515
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.844
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.83762
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.83337
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.83123
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.83121
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.18375
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274153
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523324
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794515
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090655
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415317
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772741
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174859
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623623
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 9.006737
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.976143
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.947496
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.920764
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.856181
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.833303
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.812258
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 8.926702
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 14.02846
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 14.00446
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.98327
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.96486
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.94921
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 14.13101
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.00958
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 11.00309
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 10.99876
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.38245
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.3824
(398.40, 14.80, 308.21) (426.17, 13.47, 302.71) (8.74, 12.00, 17.68) Truck 13.38496
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267729
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516369
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786934
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08236
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406217
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764695
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166843
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614727
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072115
  (398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582207
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12327
(398.40, 14.80, 308.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.507
