¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19343
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68257
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970263
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280383
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.603899
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.583133
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.563951
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.546332
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.53026
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.515719
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.502693
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.491171
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.48114
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.47259
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.465514
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.459904
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.455755
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941911
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168643
ü(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414685
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682522
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970195
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280292
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.595652
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.5749
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.555731
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.538124
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.522062
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.507529
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.494509
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.482992
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.472964
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.464417
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.457341
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.45173
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.447578
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941908
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168677
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414712
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682543
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970212
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280333
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.588874
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.568135
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.548976
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.531379
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.515324
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.500798
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.487784
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.476271
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.466247
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.457701
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.450625
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.445013
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.440858
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941973
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168723
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41477
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682619
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970327
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280462
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.58356
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.56283
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.543679
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.52609
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.510042
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.495521
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.482512
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.471001
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.460978
ü(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.452433
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.445359
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.439746
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.435589
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942076
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168836
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414887
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682749
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970544
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281012
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.579704
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.558981
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.539838
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.522253
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.506209
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.491691
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.478685
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.467178
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.457157
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.448613
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.441537
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.435924
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.431768
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941302
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167704
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413349
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68071
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973601
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284426
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.577304
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.556585
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.582737
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 7.662711
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.055312
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.023559
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.993777
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.965931
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.939995
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.915943
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.893748
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.873388
(385.84, 13.95, 253.95) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.546733
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939452
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165697
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411156
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678334
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974802
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287963
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.5819
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.561167
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.542013
ı(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.52442
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.508369
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.493845
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.480832
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.469317
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.459291
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.450741
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.443661
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.438044
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.433882
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937631
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163737
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409032
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676006
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971976
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291605
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.582403
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.561669
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.542515
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.524922
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.508871
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.494345
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.481332
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.469817
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.45979
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.451241
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.44416
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.438543
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.434382
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935889
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161827
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406959
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67375
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969165
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295357
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.584359
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.563622
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.544466
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.52687
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.510816
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.496289
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.483274
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.471758
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.46173
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.453181
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.4461
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.440483
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.436322
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934163
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159978
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404951
ı(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671569
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966404
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296893
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.587771
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.567029
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.547866
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.530265
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.514207
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.499677
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.486659
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.475141
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.465112
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.456561
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.449481
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.443863
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.439704
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20646
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932518
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158169
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402993
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669445
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963659
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293873
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.592642
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.57189
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.552721
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.535112
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.519049
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.504514
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.491491
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.479971
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.46994
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.461387
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.454308
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.44869
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.444532
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57027
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930905
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156431
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401105
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667371
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960965
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290891
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.598975
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.578212
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.559033
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.541416
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.525345
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.510803
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.497777
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.48625
÷(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.476217
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.467664
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.460583
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.454967
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.450812
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02274
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929338
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154743
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399273
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665362
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958284
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287956
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.606778
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.586001
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.566808
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.549181
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.533101
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.518551
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.505518
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.493989
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.483952
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.475396
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.468315
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.4627
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.458548
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97513
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927823
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153107
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397479
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663425
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955645
(385.84, 13.95, 253.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285047
(385.84, 13.95, 253.95) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.616056
