¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(427.52, 14.88, 248.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59377
Ğ(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221291
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6709
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161217
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715321
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34181
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05972
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88087
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58573
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70818
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0362
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62723
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54501
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24126
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26276
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287842
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540695
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816574
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128099
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453199
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817537
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225283
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673017
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164011
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719034
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34562
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06471
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88496
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82138
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70744
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03535
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6425
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64988
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13899
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65143
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289526
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542045
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819619
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129899
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455175
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821496
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229259
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675173
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166833
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722417
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34947
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06975
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88915
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82551
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70696
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03475
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65815
Ï(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67254
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07142
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80702
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290765
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543393
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822606
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131712
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457166
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825423
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233215
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677364
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169683
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725831
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35334
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07483
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89342
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82771
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70669
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03444
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6742
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69541
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06934
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77614
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291999
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544734
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825537
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13354
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459173
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829253
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237154
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679656
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172556
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.729273
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35903
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07996
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8978
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83013
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88298
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04943
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69061
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71847
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08392
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77669
(427.19, 14.88, 248.11) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 24.55206
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29323
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546073
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828413
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135383
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461198
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832779
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241071
Å(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682243
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175457
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732743
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36497
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08513
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90226
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83274
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88664
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06469
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7074
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72797
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11019
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78061
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294457
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547407
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831229
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137239
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464175
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836287
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244967
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684855
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178385
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.736246
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37089
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09034
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90682
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83556
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89053
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08005
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72459
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72874
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13707
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78791
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295679
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548737
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83399
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139108
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467599
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839774
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248515
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68749
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181811
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739775
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37681
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09558
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91148
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83857
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89467
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15855
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74211
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72993
·(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16453
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79855
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296896
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550061
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83669
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140989
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470987
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84324
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250648
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690145
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185276
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743331
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3815
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10086
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91622
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84179
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89904
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16901
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76005
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73156
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19255
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298109
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551379
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839332
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142884
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474342
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846686
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252813
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69282
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188748
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746916
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38614
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10616
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92105
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84521
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90366
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17965
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76616
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75109
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22123
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299316
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553201
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841915
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144792
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477664
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850111
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25501
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695517
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192233
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750525
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39082
¶(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11151
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92626
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84883
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90852
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19046
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77958
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77415
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25045
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300518
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555505
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844435
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14671
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480949
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853516
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257237
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698235
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195726
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75416
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39553
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1169
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93322
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85266
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91362
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20144
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78688
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79766
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28027
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301715
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557751
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846897
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148641
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4842
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856894
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259497
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700974
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199227
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757822
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40026
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12231
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94023
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85691
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91896
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21259
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79453
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82168
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31074
(427.19, 14.88, 248.11) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 22.61746
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302906
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559941
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849295
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150584
­(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487413
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860249
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261786
(427.19, 14.88, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703731
