¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(398.31, 14.63, 309.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726756
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.885995
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.877708
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.870973
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.73519
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.862126
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.860008
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.859422
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.309633
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336416
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534547
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749122
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98222
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222103
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492651
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78918
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604333
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991721
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431207
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.860286
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.472845
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.451668
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.432057
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.41399
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.397449
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.576219
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.57408
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.573417
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.697011
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.687449
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.679404
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.672871
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.667842
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.664314
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.662282
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.661744
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.365736
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341345
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539876
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7549
á(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988504
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231748
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503197
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800757
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616944
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006641
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.997933
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.970844
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.291136
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.269804
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.250703
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.233108
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.292809
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.635552
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.633479
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.632893
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.509379
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.50008
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.492263
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.48592
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.481045
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.477633
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.47568
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.475185
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.424165
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346347
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545283
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760763
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994882
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241534
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513898
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812508
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629772
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021755
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.056089
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.028726
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.351629
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.326176
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.172137
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.150246
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.303222
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.697317
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.695313
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.694811
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.384649
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.323023
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.315419
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.309253
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.304522
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.301219
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.299341
Ğ(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.298886
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.299854
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351419
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550767
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766711
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001351
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255402
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524755
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82443
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642812
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037069
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471879
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.088988
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.369436
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.388885
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.36477
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.211349
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.321272
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.761594
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.759665
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.759248
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.452163
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.35765
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.266904
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.179751
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.137497
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.134296
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.132486
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.132069
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.133041
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356563
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556329
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772743
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007915
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264335
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535765
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306609
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656079
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052588
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483997
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.151714
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.443431
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.454157
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.429778
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.274951
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.38579
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.828475
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.826624
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.826299
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.522507
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.426287
Ó(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.33391
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.245197
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.159984
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.078115
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.999448
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.974037
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.975011
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361777
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561967
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778858
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014569
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271601
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546929
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31884
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669524
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064387
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496363
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.216999
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.195188
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.490759
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.497433
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.341141
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.398962
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.860018
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.845222
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.832005
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.595793
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49778
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.403688
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.313336
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.226556
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.143187
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.06308
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.986098
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.912108
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367061
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567681
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785055
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021314
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278967
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558246
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331244
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683208
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075692
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508958
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.284935
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.257992
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.570554
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.542394
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.410017
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.410956
Ï(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.695703
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.681251
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.668345
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.659852
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.57224
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.476346
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.384273
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.295844
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.210898
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.129281
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.05085
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.975471
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372412
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57347
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791335
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028148
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28643
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020177
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341579
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69541
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08721
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521818
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.355627
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.328362
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.603874
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.583127
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.481681
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.460091
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.53956
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.525434
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.512822
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.678367
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.649787
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.552
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.458116
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.367958
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.281354
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.19815
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.118199
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.041361
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37965
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579335
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797697
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035072
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293995
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026031
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34801
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705029
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098974
(398.06, 14.62, 309.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53486
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.429188
Û(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.401587
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.422453
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.444648
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.5278
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.502749
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.479319
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.457485
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.437221
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.697476
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.730558
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.630778
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.53499
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.443011
(398.06, 14.62, 309.86) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.354667
