¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(333.68, 7.21, 329.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959386
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287691
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27456
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80425
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61549
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77736
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863793
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954428
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049486
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147737
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230108
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316231
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406316
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500586
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599573
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707689
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821214
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94056
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066086
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198292
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337626
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484665
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653434
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846695
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160751
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462855
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793179
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155776
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30322
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83487
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6182
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45678
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.779987
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866539
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957308
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05246
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144017
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226291
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31229
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402224
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49629
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594834
ÿ(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70185
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815145
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934207
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059436
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191343
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330325
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477025
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631983
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8057
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053187
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35703
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677739
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029363
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.335
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86872
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6244
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41633
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783054
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869745
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.960627
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055946
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140955
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.223095
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308963
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398765
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49274
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591141
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696787
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809822
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92865
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053647
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185283
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323995
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470358
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625021
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788557
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967518
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255213
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566869
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908088
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2832
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90597
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63399
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37978
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.786575
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873412
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964467
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059934
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138494
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220547
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306313
†(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396003
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489854
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588171
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692442
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805319
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923966
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048729
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180108
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318604
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464714
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619071
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782332
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955242
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157331
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460345
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791734
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15556
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94655
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64707
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34708
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790552
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877567
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968764
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058161
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136634
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218616
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304314
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39395
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487736
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585938
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688881
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801584
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920059
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044669
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175868
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314149
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460021
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614172
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777151
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948711
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063744
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357915
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679994
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033206
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422179
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63483
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3182
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794977
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882162
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97356
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056982
ƒ(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135401
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21733
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302978
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392527
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486281
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584454
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687304
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79868
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916996
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041461
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172498
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310647
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456362
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610269
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773118
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931324
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045752
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255705
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57244
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915813
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293212
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61065
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29311
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11805
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799874
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887237
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978856
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056347
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134753
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216662
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302279
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391812
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485541
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583653
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686498
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7965
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914732
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039096
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170045
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308035
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45365
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607467
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770124
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915233
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029137
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157372
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465358
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80264
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169625
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573964
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27175
„(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01027
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805186
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892774
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98121
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056283
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134709
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216612
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302227
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391781
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485504
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583615
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686453
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795137
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913325
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037597
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168514
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30641
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451922
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605664
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768239
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900441
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01381
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132415
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362459
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690248
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050224
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443546
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2413
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99122
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810965
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.898823
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981762
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056866
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135275
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217223
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302882
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392443
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486157
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584316
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687163
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795043
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912722
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03698
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167788
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305713
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451195
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60489
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767394
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886899
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999833
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117952
…(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263628
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582414
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932071
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317268
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21465
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96337
(333.10, 7.19, 328.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81722
