¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.60, 12.56, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05511
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85541
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2473
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82705
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45913
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15079
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9107
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74927
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67941
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28719
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48454
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8186
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90125
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32597
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91269
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55267
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25336
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02364
¿(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87638
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82442
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45869
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66784
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03807
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94941
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40556
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99937
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64741
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35772
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14189
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00871
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97177
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63315
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85454
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26182
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99993
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48609
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08711
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74513
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46761
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2631
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14307
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1215
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81062
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0447
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48993
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05285
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56783
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1788
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84649
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.579
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38576
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27848
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27323
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99105
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2384
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10834
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6518
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26995
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9458
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68765
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50548
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4135
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42815
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17166
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43568
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16652
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73521
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.361
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04557
Å(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79743
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62948
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55429
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15072
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34988
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6445
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23855
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81954
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45311
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14656
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91165
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75791
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69717
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31893
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53123
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31683
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90479
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54627
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25205
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02923
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88813
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84197
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4898
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71569
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39592
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99096
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64393
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35998
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1478
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01903
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98845
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66329
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90335
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47583
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08123
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74263
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46805
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2671
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15214
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.138
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83953
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09424
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55911
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17205
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84209
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57742
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38847
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28802
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28971
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01849
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28841
¹(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64319
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26383
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94266
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68845
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51242
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42576
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44413
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2002
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48588
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72809
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35656
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04452
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80189
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63811
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56661
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60242
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38288
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68675
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81381
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45026
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14866
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91748
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7669
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71002
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76301
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55756
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.891
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90036
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54658
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25528
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03516
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89732
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85537
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92589
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73477
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98957
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64474
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36314
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1542
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02942
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00264
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08957
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91459
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08012
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7439
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47217
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27467
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16313
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15186
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25191
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09698
©(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17151
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84405
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58239
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39651
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29847
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29924
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41646
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28203
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26375
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94519
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69379
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51973
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43414
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4476
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58322
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46965
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35682
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04734
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80634
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64429
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56847
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59779
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74191
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45075
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15047
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92002
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76726
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70433
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74823
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90053
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54552
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25456
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03412
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89064
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84176
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89092
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06105
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64108
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35959
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14656
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01531
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97639
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03518
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22498
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73744
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46361
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26008
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14124
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10662
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18448
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38882
Ã(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411603
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5673
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37464
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26225
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2399
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33586
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55457
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360789
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67186
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49022
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3816
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38033
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48446
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72225
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310455
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77727
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59946
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50863
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51755
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63462
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89185
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260592
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88315
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7137
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63684
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65267
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78633
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06335
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211186
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545824
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83001
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76181
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78903
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93957
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23675
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162266
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491982
(398.34, 12.56, 328.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94725
