¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(387.31, 7.19, 358.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45951
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09508
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97728
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03486
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33753
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97336
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12736
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49467
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.167
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876998
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974732
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086289
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204405
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328485
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45889
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61418
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953945
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332056
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755187
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231874
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760022
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349168
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779045
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03343
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90427
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94667
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22744
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83241
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9433
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71438
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59217
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875888
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97354
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077662
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19544
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319094
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449105
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590048
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927191
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302175
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721676
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19399
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718898
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302182
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971199
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04038
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83248
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86006
Ì(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11952
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69453
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76361
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72657
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03757
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875326
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97295
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075081
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187116
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310372
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439988
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576329
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900659
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27259
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688511
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156571
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678343
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255907
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917937
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18274
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76189
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77502
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01372
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55965
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58816
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47584
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30462
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875345
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972988
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075114
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182017
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302345
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43156
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567507
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874423
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243374
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655732
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119567
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638361
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210314
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865451
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38401
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6925
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69152
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4277
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41685
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.241
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53189
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87597
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973598
ã(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075742
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182693
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294947
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423852
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559431
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848442
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214446
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623322
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083048
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598903
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165351
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81377
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57095
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68729
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60953
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80833
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29861
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24954
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01213
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76728
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877147
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974839
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077053
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184022
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296101
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416766
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552034
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822787
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185854
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591321
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046927
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560005
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121081
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762901
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50407
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8538
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52904
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70867
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17233
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08616
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78905
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01106
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878932
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976685
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07899
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186025
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298179
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415756
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545381
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797414
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157613
å(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559681
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010601
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519045
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077475
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712811
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.446
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09316
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45002
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61098
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04878
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92659
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57158
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45075
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881274
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979134
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081496
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18868
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300937
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418619
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542093
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772283
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128864
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525771
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971124
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474258
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034515
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663529
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38889
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25055
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44305
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51523
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92791
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77073
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35955
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88602
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884227
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982192
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084689
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191994
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305571
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437336
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57604
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745114
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097895
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491145
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932155
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430128
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992203
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615034
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33272
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17136
Ô(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63982
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42137
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80965
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61849
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15281
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93512
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894905
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005629
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121797
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243764
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371955
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50686
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647961
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765081
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067273
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456969
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893743
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386627
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946978
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5673
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27748
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1039
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93153
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32937
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69395
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46977
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95119
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21513
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952389
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06558
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184401
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309215
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440449
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578566
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71135
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831001
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037079
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423248
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855858
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343734
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898077
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520295
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22317
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04041
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02714
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33448
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58075
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32586
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75456
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.83847
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011518
å(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127324
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248868
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376637
