¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(399.93, 12.71, 328.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15948
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75928
¹(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80779
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85904
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91308
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96997
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02971
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09246
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15824
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22714
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29926
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37461
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45338
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53559
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62137
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71082
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8041
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90126
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047024
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430171
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831943
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287113
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800619
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383917
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997411
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67024
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44257
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74082
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78123
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82418
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86977
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92056
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97528
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03289
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09342
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15691
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22352
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29323
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3662
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44246
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52213
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60531
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69206
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78254
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87685
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9751
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09625
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485162
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893141
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351186
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873247
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466888
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08974
µ(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77583
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5308
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82417
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86537
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90924
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95569
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00493
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05691
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1117
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16942
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23005
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2937
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36238
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43623
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51341
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59407
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67823
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76602
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85758
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95299
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05238
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145684
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540457
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954898
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417061
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946536
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550688
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18332
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88264
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61902
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9108
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95289
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99763
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04505
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09524
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14822
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20404
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26279
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32452
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38931
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4572
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52832
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60273
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6805
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76174
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84655
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93602
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03261
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13322
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1954
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596119
¸(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017194
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487129
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02042
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635283
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27821
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96057
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70819
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00082
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04384
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08952
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13791
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18911
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24315
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30007
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35991
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42279
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48875
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55789
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63024
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70598
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78512
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86776
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95402
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.044
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13783
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23562
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245283
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652047
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079996
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557917
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097778
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720688
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37384
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03926
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7983
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09433
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13832
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18502
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23445
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2867
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34182
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39988
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46089
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52498
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59217
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66258
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73629
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81339
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89395
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97805
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06584
¹(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15739
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25291
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35235
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295414
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708258
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143351
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629314
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178878
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806912
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44372
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11872
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88944
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19147
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23652
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28423
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33474
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3881
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44434
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50356
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56583
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63116
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69967
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77148
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84657
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92511
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00716
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09282
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18221
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27543
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41685
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66332
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345747
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764749
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207209
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701374
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260815
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899199
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51418
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19889
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9815
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29237
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33843
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38727
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43892
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49343
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55091
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61138
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6749
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74158
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8115
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88467
º(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96123
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04131
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13354
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35928
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59563
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84323
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10284
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39703
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396275
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821494
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271513
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774042
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34355
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962128
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58523
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27987
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07457
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39712
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44432
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49428
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54711
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60286
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66158
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72337
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78827
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85633
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92765
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10899
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32651
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55409
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79232
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04183
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30724
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60664
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92186
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25403
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446946
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878456
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336349
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847366
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42708
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02372
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65689
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36156
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16857
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50587
(399.49, 12.72, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55418
