¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837296
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341171
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522091
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716881
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92705
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154557
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4015
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670453
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964416
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286967
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642401
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035962
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473956
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96432
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516877
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02837
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57834
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19439
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85874
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55325
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31889
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29819
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51776
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.65783
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.81862
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334883
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515341
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709568
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919208
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146014
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392236
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660365
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953355
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274831
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62901
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021112
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457394
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945744
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481625
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925252
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4634
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06552
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73509
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41462
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17627
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0889
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90317
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.38282
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.53849
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328732
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508736
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70243
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911512
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137715
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383192
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650531
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942616
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262996
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615955
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006609
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44128
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926228
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442653
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905064
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35181
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94055
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60275
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28038
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02898
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88727
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60935
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.11944
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.27028
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322722
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502266
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695519
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904011
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129603
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374427
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640911
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932109
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251457
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603245
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992537
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425547
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892197
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404477
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896056
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29704
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81941
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46634
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15043
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88259
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71152
“(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.89681
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.86707
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 17.01336
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316853
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495988
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688766
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896728
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121696
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365817
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631553
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921893
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240234
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590874
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978815
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404514
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858918
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36717
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888124
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28844
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72471
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3342
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02457
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74102
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67914
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.6203
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.62515
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.88987
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31118
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48987
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682168
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889623
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113986
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357467
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622459
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911946
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229313
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578817
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965462
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375288
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826337
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330684
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881268
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.281
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71662
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2062
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90267
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60408
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72335
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.35602
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.39313
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.8004
™(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305615
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483905
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675768
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882708
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106537
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349336
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613626
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902252
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218696
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567112
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943728
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346682
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794525
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295034
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857998
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27474
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70982
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18565
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76365
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47159
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76914
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.10329
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.17052
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.71405
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.30497
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.27435
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.24776
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.22518
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300233
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478137
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669512
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875964
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09924
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341434
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605022
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892849
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208367
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555741
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93021
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31872
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763386
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260192
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818727
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26965
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70427
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17958
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70147
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48801
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81647
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.87752
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.95686
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 16.63075
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.91944
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.88993
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.86438
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.84276
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295004
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47252
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663484
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86944
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092172
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333781
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596669
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883703
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198346
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541906
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918824
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299257
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732967
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226146
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780358
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26574
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70001
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17492
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69636
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52791
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86542
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.6629
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.75174
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.58439
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.55202
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.52356
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.49897
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.47824
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289903
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467052
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657582
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863108
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085339
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326323
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588576
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874849
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18817
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528266
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90377
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288952
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706609
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192917
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742934
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26298
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69699
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17166
¢(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68925
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40741
(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91591
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.45699
(350.67, 7.13, 358.86) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 15.55474
(350.67, 7.13, 358.86) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 19.23287
