¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75401
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3081
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89848
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68963
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05613
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16953
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28756
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41105
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54233
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66594
ˆ(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78167
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90216
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02754
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15791
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29361
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43476
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58155
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73432
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97854
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24341
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52088
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519037
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859421
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177029
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523098
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901569
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710678
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23972
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76393
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27771
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85776
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58735
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68932
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79545
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90588
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02082
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14043
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26498
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3979
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53616
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67815
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80174
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93035
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06412
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20328
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34809
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49869
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65537
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90098
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494052
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80335
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116058
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456599
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828747
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695235
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22246
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73682
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24786
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81763
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24894
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34453
†(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44402
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54763
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65547
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76765
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88439
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00586
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13218
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26653
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40679
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55272
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70458
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84671
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98416
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12717
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27591
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43069
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462303
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748115
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056065
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391171
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757172
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598078
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20519
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71017
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21848
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77988
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93016
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0199
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11337
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2107
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31205
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41752
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52727
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64148
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76027
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88386
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01247
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1484
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29101
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43937
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59376
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75446
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9183
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06548
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417378
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693765
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997014
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326851
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686843
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450274
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18782
‚(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68397
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18967
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69256
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7751
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7944
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81607
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89338
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98881
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08811
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1915
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29908
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41102
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52747
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64864
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77466
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90578
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04364
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18892
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34011
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49745
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66126
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372978
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646048
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938925
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263595
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617735
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303771
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1705
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65823
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16132
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58969
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71412
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73304
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7543
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.778
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80404
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83252
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87531
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97685
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08251
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19243
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30679
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42581
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54957
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67832
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81227
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95244
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10079
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25513
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329066
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60017
€(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88174
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201363
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549781
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1586
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15303
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63294
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08562
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48946
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65587
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67444
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69536
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71863
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74429
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77238
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80292
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83591
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8714
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90944
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98512
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09765
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21473
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33652
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4632
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59503
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73214
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87493
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285697
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55501
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82548
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140215
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483038
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014954
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13557
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60815
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99496
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39181
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60029
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61853
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63912
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66202
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68735
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.715
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74514
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7777
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81278
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85037
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89052
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93326
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97869
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02682
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13492
…(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25984
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38975
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52493
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242846
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510568
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776619
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080079
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41748
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872906
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11809
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54454
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90656
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29666
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54737
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56528
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58553
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60811
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63303
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66035
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69007
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72225
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75693
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7941
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83381
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8761
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92107
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96869
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01904
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07222
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1282
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19589
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200455
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466846
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729527
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020922
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353045
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732544
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06555
(344.92, 8.22, 313.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46425
