¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(346.36, 6.65, 386.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775471
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19072
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28858
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93841
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710626
‚(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071486
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469522
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910699
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40226
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953279
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6235
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3876
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18175
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72752
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32314
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9533
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16797
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26023
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90206
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709431
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07017
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468053
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909058
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400419
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9512
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62266
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40538
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15995
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69988
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29275
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90174
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14407
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23041
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86393
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708014
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06862
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466331
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907105
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398274
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948792
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62116
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40366
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11553
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66149
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26173
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84855
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11898
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19916
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82397
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706372
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066821
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464329
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904922
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395783
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946007
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61904
€(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4012
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06676
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60808
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20295
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49033
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09283
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16656
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7822
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704519
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06476
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462105
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902402
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392962
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942815
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61624
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39799
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01894
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55575
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1454
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66638
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06551
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13258
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73874
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702442
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06249
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459547
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899598
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389834
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939305
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61282
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35375
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97208
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50444
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.089
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5595
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02059
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09723
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69358
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70018
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059986
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45677
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896516
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386376
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935422
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60879
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30278
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92618
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45422
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03382
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44663
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97383
†(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06053
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64666
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697699
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057245
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453775
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893125
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382644
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931192
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60408
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25231
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87788
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40499
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02684
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32801
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92615
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0225
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59812
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694972
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054271
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450476
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889453
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378519
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926588
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59876
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20237
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82203
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35684
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03535
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20397
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87754
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98319
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54797
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692059
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05106
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446901
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885531
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37412
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921638
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59283
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15292
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76682
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30968
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04379
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0749
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82808
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94266
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49625
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688926
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047612
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443107
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881298
‚(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369386
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916309
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55785
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10403
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7122
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26357
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05216
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94109
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77776
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90084
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44291
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685632
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043926
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439062
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87681
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364342
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91066
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51424
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05562
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6582
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22726
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06039
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80285
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72659
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85781
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38808
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682086
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04003
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434735
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872006
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359017
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904624
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47109
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00776
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60482
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23444
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06858
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66058
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65752
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8136
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33175
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678346
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035946
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430181
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86694
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353348
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898259
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42842
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96042
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55202
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2415
†(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08196
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54821
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55628
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76822
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27402
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674379
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031587
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425395
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861613
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347388
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891561
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39835
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93618
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53511
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27014
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11528
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45931
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46028
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72168
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21483
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670213
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027007
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420317
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855986
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341134
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884523
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39395
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93134
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52967
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29923
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14864
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36505
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35912
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67357
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15427
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663618
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01881
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41503
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850112
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334551
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87711
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38969
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92659
(346.24, 6.64, 386.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53192
