¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(347.96, 7.04, 361.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79055
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817159
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57391
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34866
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51302
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89151
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58682
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69199
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8089
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547163
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872002
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232241
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633672
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077724
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578402
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147151
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798717
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55244
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32236
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48405
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85625
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54296
¨(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59773
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70286
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541779
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866042
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225611
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622361
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065005
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564001
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130718
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779789
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53042
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29514
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45419
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8199
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49777
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47381
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59926
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536146
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859806
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216725
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610754
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051956
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549227
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113859
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760383
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50784
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26696
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42349
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78255
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45134
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33426
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55966
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53027
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853174
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206076
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598856
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038584
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534092
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096592
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740509
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48473
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35448
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39188
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74412
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40367
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19689
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55311
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524149
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843355
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195168
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586673
™(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024892
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518598
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078923
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722727
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47508
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33704
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35947
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70473
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3548
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06172
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54589
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516461
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833305
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184007
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57421
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010886
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507151
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074202
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724277
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47688
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31785
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32628
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66437
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30474
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92871
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53798
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507164
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82303
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172597
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56664
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00893
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507895
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075054
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725257
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47038
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29812
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29221
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62307
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25355
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79778
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58418
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498157
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817891
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172191
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566887
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009207
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508209
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075413
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725673
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45303
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27786
«(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25745
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58084
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2013
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75206
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6342
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498089
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817818
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172109
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566794
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009104
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508093
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075279
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725517
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43523
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25707
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2219
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53772
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14794
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72286
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68363
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497777
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817471
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171723
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566363
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008619
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507545
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074652
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711185
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41698
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23577
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1856
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49262
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09352
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69373
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73242
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497216
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816853
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171036
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565597
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007754
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506564
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073533
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695005
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3983
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21397
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14858
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43555
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03818
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66469
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70811
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56724
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496412
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815962
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170046
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564487
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006508
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505152
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67845
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37919
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19168
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10567
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37794
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98183
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63571
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67864
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75822
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495363
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814801
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168754
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563045
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004885
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503311
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053201
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661531
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35967
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16891
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05741
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31974
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92453
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60683
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65003
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82623
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494068
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813368
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167162
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561265
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002882
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50104
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038083
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644253
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33974
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14567
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08475
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26101
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86636
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61739
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4403
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46674
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492528
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811666
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165268
Ÿ(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559148
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0005
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491551
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022654
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626621
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3194
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11531
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04699
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20183
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80734
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64612
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14124
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12121
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490746
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809694
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163077
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556697
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997743
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47767
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006921
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608647
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29868
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07228
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00876
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14471
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74751
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53457
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93956
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78897
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06808
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488719
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807453
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160584
