°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(341.82, 7.17, 370.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743728
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7791
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068325
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384827
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728883
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102444
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515741
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975344
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489328
æ(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06779
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68618
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31439
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93946
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64021
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7282
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99296
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.24059
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.21552
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.19387
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.17562
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.16075
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.14924
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.14109
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.13629
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.13482
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.1367
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042612
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267787
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511724
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776799
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065803
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382035
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723636
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096709
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50938
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96824
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481308
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05611
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66835
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3317
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95877
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70404
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83244
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9684
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.51125
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.48573
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.46369
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.4451
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.42995
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.41821
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.40988
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.40495
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.40342
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.40528
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040874
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265889
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509682
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77457
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063384
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379395
ª(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718584
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091098
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50318
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961321
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473593
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04075
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65102
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34262
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97905
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79354
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93877
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94335
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27281
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.76809
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.74564
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.72669
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.71124
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.69926
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.69074
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.68568
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.68407
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.68591
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039184
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264084
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507699
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77243
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061034
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375742
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71366
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085688
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497177
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954625
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466095
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02577
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63412
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32341
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00024
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88473
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04729
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91786
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25659
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.06329
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.04041
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.0211
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.00533
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.9931
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.98438
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.97918
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.97749
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.97929
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037582
∞(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262352
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505836
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770381
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058825
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37138
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708904
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080432
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491369
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948153
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458832
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01119
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61763
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30471
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02241
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97763
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12129
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98588
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24107
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.37212
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.34879
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.32908
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.31299
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.30048
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.29156
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.28621
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.28442
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.28621
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036026
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260687
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504028
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768435
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056677
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367198
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70429
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07537
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485745
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941889
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451777
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996995
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60166
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28654
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06154
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97626
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02393
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05484
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22625
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.69541
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.6716
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.65149
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.63504
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.62225
´(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.61311
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.6076
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.60573
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.60747
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034577
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259128
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502331
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766558
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054626
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363172
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699875
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070497
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48033
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93586
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445024
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983223
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58611
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27991
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03792
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89481
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92867
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12367
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21209
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.03406
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00975
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.9892
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.97239
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.9593
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94993
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94425
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94227
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94398
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033184
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257617
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500666
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764776
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052421
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359241
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695576
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065746
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475057
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929991
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435064
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970754
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59375
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30208
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02719
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81497
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83537
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1923
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19869
º(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38905
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36422
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.34321
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32601
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31261
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30299
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29713
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29504
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.29671
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031852
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256182
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49913
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763096
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048969
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355491
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691406
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061201
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469995
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924358
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434347
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988319
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61359
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32476
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01742
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73673
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74407
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26079
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18589
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54876
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.73608
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.71459
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.69699
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.68325
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.67336
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66732
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66511
(341.78, 7.16, 370.58) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66674
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030619
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254811
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497661
(341.78, 7.16, 370.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761511
