¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(414.91, 14.55, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118013
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.157804
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.150157
† (415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.143535
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.343801
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.545967
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34294
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33733
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89073
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21736
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.320879
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.301207
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.282704
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.265355
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.249138
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.234039
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.22004
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.207129
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.195292
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.184517
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.174794
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.166111
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.158462
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.151839
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.299596
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.479623
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28484
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26406
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79557
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02716
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.330359
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.310663
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.29214
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.27477
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.258536
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.243422
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.22941
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.216487
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.204639
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.193857
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.184126
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.17544
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.167789
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.161164
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.255109
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.413105
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22719
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19147
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70135
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84027
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.340883
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.321162
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.302616
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.285226
Š (415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.268973
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.25384
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.239813
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.226877
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.215019
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.204226
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.19449
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.185798
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.178144
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.171518
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.210376
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.346475
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17001
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11953
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60813
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68941
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.352465
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.332716
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.314144
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.29673
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.280456
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.265305
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.251261
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.238311
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.22644
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.215639
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.205894
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.197197
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.189538
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.182912
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.177311
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55568
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11334
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04827
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51588
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60289
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.365115
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.345336
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.326735
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.309296
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.292998
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.277828
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.263766
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.2508
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.238915
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.228104
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.21835
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.209647
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.201986
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.195358
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.189758
í(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5099
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05715
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9777
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42459
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51796
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.378844
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.359031
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.340402
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.322935
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.306612
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.291419
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.277338
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.264355
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.252458
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.241632
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.231871
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.223161
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.215496
(415.56, 14.59, 246.55) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 5.208867
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.03405
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4645
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00146
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90782
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33428
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43456
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993822
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225223
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476563
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750398
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.977213
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.945917
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.916241
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.888155
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.861629
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.836635
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.813145
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.791135
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.649454
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.626057
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.980162
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41946
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94627
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83858
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24495
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35275
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976004
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20594
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455586
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727516
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991906
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.56614
Š (415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.535067
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.505408
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.477124
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.450189
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.424569
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.400236
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.377165
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.35533
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.926206
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37481
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89158
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77007
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15662
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27247
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.475795
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.451411
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.432823
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.415413
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.399163
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.384058
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.37008
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.357217
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.345455
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.334783
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.325188
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.316663
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.309198
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.302787
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.872224
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33055
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83741
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70222
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06926
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17224
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.494653
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.474813
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.456177
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.438724
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.422434
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.407295
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.393287
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.380399
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.368615
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.357925
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.34832
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.339786
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.332318
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.325909
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.818249
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.993119
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78374
‹ (415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63509
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98289
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05701
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.519357
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.499462
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.480774
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.463275
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.446946
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.431769
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.417731
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.404815
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.39301
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.382304
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.372685
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.364144
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.356673
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.350264
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.764319
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.915199
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73059
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56867
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89751
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94327
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.545337
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.525383
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.506644
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.489096
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.472723
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.45751
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.443439
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.430495
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.418668
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.407942
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.398311
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.389762
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.382288
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.375882
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.710474
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 6.837689
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67795
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50293
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81312
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83098
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.572619
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.552606
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.533809
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.516213
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.499795
(415.56, 14.59, 246.55) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 5.484542
