¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779007
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187201
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552005
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512649
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004247
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558041
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18658
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90585
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68566
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56713
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64019
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8667
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24202
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92189
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94746
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63939
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47669
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033506
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283947
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557422
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857154
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187074
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551865
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516535
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008618
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562996
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19222
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90921
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68796
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57858
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65371
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8861
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25525
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95044
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98769
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69095
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 24.4908
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 24.48673
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 24.48743
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 24.49291
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033384
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283814
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557274
¹(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856994
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186893
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080348
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52036
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012892
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567822
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19772
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91116
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69025
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58997
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66714
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90559
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26884
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97917
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02849
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74323
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 23.98352
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 23.97957
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 23.98028
(431.10, 15.02, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 23.98568
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033224
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28364
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557082
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856783
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680513
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083693
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524066
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017037
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57255
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20311
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91312
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6925
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60126
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68053
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92523
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.47547
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.44807
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.42377
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.40254
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.38436
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.36923
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 15.35711
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.48668
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.47347
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.46484
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.46079
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033027
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283424
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556844
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856522
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680174
å(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08567
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527699
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021139
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577161
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20835
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91507
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69472
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61256
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69382
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94493
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.99897
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.97236
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.94877
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.92815
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.9105
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.89578
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.884
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.68618
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.34966
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.33184
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.3186
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.30992
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.30578
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032791
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283167
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556562
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327263
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679828
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087376
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531196
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025083
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581656
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21344
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91695
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70124
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62376
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70703
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.58245
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.55367
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.52782
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.50489
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.48485
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.46768
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.45336
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.76494
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.53985
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.06817
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.96342
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.59974
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.56712
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.56281
Ş(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032518
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282871
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006569
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326865
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679382
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088952
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534625
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028938
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586014
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21844
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91884
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71077
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63487
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7202
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.62892
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.59256
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.55922
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.52885
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.50143
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.47693
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.45533
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.80126
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.11531
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.1085
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.22586
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.12422
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.83476
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.83027
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032208
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282532
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006194
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326417
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680573
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090355
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537998
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032671
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59024
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22327
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92279
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7202
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.31978
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.29173
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.2662
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.24315
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.22257
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.20444
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.18872
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.17543
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.55624
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.83861
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.78123
æ(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.9875
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.49902
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.39502
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03186
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7136
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005709
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325914
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681711
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091637
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541231
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036335
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594343
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22796
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93093
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72963
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.29143
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.26344
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.23796
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.21497
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.19443
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.17633
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.16065
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.14737
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.36737
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.87699
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.81914
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.21923
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.20179
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.18871
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031476
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713139
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005211
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325371
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682734
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092773
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544373
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039877
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598367
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2325
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93904
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73894
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.26559
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.23766
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.21223
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.18927
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.16877
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.15071
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.13506
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.1218
(431.10, 15.02, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 12.43912
(431.10, 15.02, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 14.9164
í(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.79883
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.4945
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.4767
(431.10, 15.02, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.46332
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445202
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712647
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004668
(431.10, 15.02, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324739
