¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(366.03, 9.61, 330.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64039
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.89719
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.76053
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.75083
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.97314
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.49929
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.30981
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.54289
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.81989
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211036
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434793
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676605
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938714
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223692
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534648
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855519
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22216
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560091
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909502
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367623
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.83248
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31733
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8547
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.45347
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.12467
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8821
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.74333
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73174
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.97126
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.5117
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.32493
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.56173
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.86301
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213285
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437222
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679254
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941545
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226789
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538033
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842072
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207375
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550371
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898938
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355957
â(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.824425
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30843
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84483
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.44246
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11231
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.86812
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.72739
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.72186
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.97124
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52593
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.34229
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.58335
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.90989
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203779
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439763
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681963
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944547
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230051
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541542
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828862
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192855
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541182
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888951
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344673
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.816998
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30024
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83573
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43232
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.10092
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.85524
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.71271
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.71913
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.97269
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52447
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.36187
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.60777
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.96056
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190116
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442397
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684812
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94764
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233439
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536514
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815891
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178599
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53252
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879539
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.333769
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.810202
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.29274
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.82741
Ş(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42303
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.09049
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.84345
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69812
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.71799
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.97563
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52355
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.38371
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.63497
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01504
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176275
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445164
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687821
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950887
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236937
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526144
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803162
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164608
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524384
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870701
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323245
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.804033
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.28593
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81986
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.41461
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.08103
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.83276
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68639
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.71816
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.98005
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52589
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.40779
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.665
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0734
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162254
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445888
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690934
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954246
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240644
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516208
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790671
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150884
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516774
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862433
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313101
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.798491
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27981
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81308
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40704
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07254
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.82316
Ú(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68257
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.72183
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.98594
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.52997
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.43414
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.69786
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13566
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148065
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446531
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694168
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957763
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244424
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506707
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778421
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137426
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509688
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854735
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303334
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.793575
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27439
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80706
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40033
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.06501
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81402
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.67993
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.72744
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.99332
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.53578
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.4463
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.73357
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20188
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13371
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434363
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697508
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961391
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248392
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497637
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76641
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124234
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503123
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847606
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293948
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.789285
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26965
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80181
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.39447
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.05844
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8052
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68038
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73432
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.00219
Ç(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.54448
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.45289
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.77216
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2721
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119195
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418313
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699168
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965156
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242097
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488999
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754641
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111308
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497082
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841043
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284941
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.785617
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2656
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79732
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38947
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.05282
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.79838
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.68506
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.74249
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.01255
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.55586
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.46162
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.81365
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34638
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104525
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402095
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70065
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953608
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22788
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480793
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743337
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098648
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490142
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835045
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276308
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.782572
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.26224
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7936
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38531
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.04803
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.79915
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.69088
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.75195
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.0244
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.569
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.47443
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.85805
ƒ(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42476
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091419
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38572
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688743
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94073
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213907
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473013
(366.00, 9.61, 330.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73497
