¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(419.84, 13.89, 324.03) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.197255
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558805
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2104
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82707
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33878
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0876
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35086
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41249
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83071
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16489
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33204
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655357
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833437
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031891
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401622
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813967
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276688
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792899
¸(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053667
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434221
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05609
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49238
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97051
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51222
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42836
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77597
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2177
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11282
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5297
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78105
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689228
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869324
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138771
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520667
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947374
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427141
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97046
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311385
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769918
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17959
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62733
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11851
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80552
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78846
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47277
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20624
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4357
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95147
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723791
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905983
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248694
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643347
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085052
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582793
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126842
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501101
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886606
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30677
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76646
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27134
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11425
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16946
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9656
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19423
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03635
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39149
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759129
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995806
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361767
³(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769747
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227283
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714527
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151487
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61156
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00666
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43776
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90991
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53699
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43955
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6302
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14809
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18168
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58106
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75802
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795166
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100238
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478085
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900022
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339526
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71633
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178341
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72509
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13022
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57273
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05789
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8308
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78273
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8411
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33456
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53903
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8799
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6581
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856684
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207534
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59777
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997036
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341251
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718202
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204952
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841825
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2574
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71177
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27927
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13979
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95602
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99582
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76076
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92462
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97971
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56219
µ(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955886
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31775
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683086
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99872
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343047
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720202
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231201
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87699
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38832
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85516
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5588
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32916
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01964
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15677
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84136
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4534
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96518
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47007
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05761
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394301
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684696
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000475
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344967
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722272
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257225
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906884
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52317
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03117
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76258
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38717
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0898
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33008
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10452
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76524
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92108
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38179
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127823
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395868
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686391
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002312
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347015
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724504
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282902
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936399
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66199
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24807
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81572
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44627
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23712
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50728
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3646
¶(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70512
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81202
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79974
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129344
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397519
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688188
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004249
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349111
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733891
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308219
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965547
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72498
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29698
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86986
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50655
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38744
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68844
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58272
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64446
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70511
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130934
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399212
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690035
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006258
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351336
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755807
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33327
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994316
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68948
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34675
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.925
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56796
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54074
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75931
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80146
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58323
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77496
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132606
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401016
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69197
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008393
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353648
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777408
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35788
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0203
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65054
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3396
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98115
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63055
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69717
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82675
»(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81447
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42068
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91426
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134334
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402875
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694008
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010591
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356065
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798691
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382181
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986033
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61166
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29438
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03833
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69429
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75562
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0148
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68417
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25257
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05527
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118165
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404821
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696136
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012912
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358559
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819661
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401406
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951846
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57284
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2494
(419.84, 13.89, 324.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02099
