¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45049
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.47607
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.44891
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.42466
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.40329
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.38479
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.36914
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.35631
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.3463
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.3391
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.33469
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.570749
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.566316
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.562974
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.560719
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.559549
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.559464
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.560463
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.562547
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.565717
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.569978
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.575333
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.581788
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97033
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76883
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68379
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69495
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.35501
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.32248
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.29288
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.26618
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.24234
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.22135
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.20319
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.18784
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.17529
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.16551
‹ (432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.1585
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.15426
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082119
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.633225
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.630126
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.628124
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.627222
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.627417
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.628709
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.631098
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.63459
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.639187
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.64489
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.651711
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95319
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74912
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65571
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69176
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.17816
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.14614
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.11701
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.09073
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.0673
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.04667
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.02884
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01377
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.00147
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.99192
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.9851
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.98101
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078431
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.702784
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.699941
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.698212
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.697594
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.698086
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.699691
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.702408
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.706241
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.711192
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.717268
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.724475
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.807818
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72968
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62813
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65942
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.00833
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.97679
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.9481
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.92224
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.89918
„ (432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.8789
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.86138
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.84659
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.83453
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.82519
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.81855
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.81461
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074754
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.775114
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.772547
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.771107
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.770792
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.771605
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.77354
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.776605
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.780801
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.786132
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.792603
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.80022
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.808991
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7106
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60107
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62768
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.84519
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.81412
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.78586
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.76039
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.73769
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.71774
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.70051
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.68599
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.67416
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.66502
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65855
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65474
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071181
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302271
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.848073
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.846943
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.846953
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.848104
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.850396
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.853831
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.858412
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078351
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613029
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2167
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90355
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69188
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57453
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59656
é(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.68847
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.65783
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.62998
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.6049
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.58254
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.5629
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.54596
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.53168
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.52008
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.51112
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50481
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50114
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067625
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298411
(432.41, 14.51, 313.86) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.926664
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821277
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113914
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43147
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780292
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165142
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591778
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067362
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600647
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20268
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88758
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67347
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54847
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.51123
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.53787
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.50766
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.4802
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.45547
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.43345
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.41411
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.39743
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.3834
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.372
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36323
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.35707
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.35352
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064116
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294617
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544675
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816783
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107407
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42432
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772419
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156422
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582115
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056581
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588511
ó(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18897
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87189
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65538
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52291
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36671
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.39315
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.36334
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.33626
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.31188
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.29017
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.27111
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.25469
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.24089
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.22969
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.22109
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.21507
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.21164
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060699
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290898
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540629
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811828
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100982
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417291
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764701
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147907
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572609
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045961
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576595
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17546
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85647
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63763
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49789
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.28621
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.25406
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.22464
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.19791
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.17386
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.15245
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.13367
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.11749
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.10391
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.09291
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.08447
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.07859
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.07526
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057311
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287252
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536665
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806027
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094688
(432.41, 14.51, 313.86) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 6.572963
€ (432.41, 14.51, 313.86) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 6.543525
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139484
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563335
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035542
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564909
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16221
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84135
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62019
(432.41, 14.51, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4734
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.15213
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.12037
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.09132
(432.41, 14.51, 313.86) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.06494
