¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456582
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261466
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511136
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777564
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068154
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386273
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735949
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12205
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552247
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975937
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311569
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674643
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0692
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49945
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97038
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.23925
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21614
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19529
‡(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.26308
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.80391
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.78933
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.77728
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.78256
(353.71, 7.06, 356.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.87013
(353.71, 7.06, 356.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.86378
(353.71, 7.06, 356.37) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 15.86053
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616881
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814584
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027919
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258739
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509334
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776027
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066491
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384444
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733921
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119822
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548001
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961223
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311307
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67437
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06889
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49915
(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.23701
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.21389
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.19305
(353.71, 7.06, 356.37) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.25947
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.94534
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.93054
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.91828
(353.71, 7.06, 356.37) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 12.90857
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503413
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751814
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05933
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189407
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289879
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726528
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223153
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792376
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448245
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.212
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1022
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15992
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55604
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24204
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39517
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11031
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528685
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779189
»(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056512
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15799
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289804
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726484
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220371
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788627
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443899
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20691
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0993
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15644
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55055
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24231
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37064
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04315
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554204
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806844
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081184
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128208
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289443
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726085
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219955
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784439
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439049
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20122
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09573
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15215
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53706
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24133
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23851
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97681
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579959
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834773
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111545
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103677
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288795
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725354
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219173
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782162
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433691
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19494
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09151
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14706
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52251
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23908
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10746
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91139
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99753
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99195
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99124
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99541
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605952
İ(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862507
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100277
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08256
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287862
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724299
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218026
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780848
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428401
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18808
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08405
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14118
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50683
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19136
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97745
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81707
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.88431
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8592
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83897
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82362
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81311
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80746
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.80663
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81065
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8195
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83321
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85178
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87523
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628156
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848952
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075144
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062573
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286641
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722924
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216483
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779113
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426392
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18064
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07521
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1345
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49011
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10734
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84858
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67274
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70731
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68225
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66206
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6467
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63616
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63042
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62949
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63337
Û(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64204
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65554
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67386
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69702
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61574
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835592
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051537
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043708
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285135
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721226
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214554
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776958
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423902
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17595
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06568
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12704
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47231
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06166
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72076
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89842
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.53753
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51254
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49237
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.47701
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46643
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46063
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.45959
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46333
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.47184
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48513
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50322
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.52611
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603544
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82251
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02943
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025947
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283346
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719207
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212262
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77439
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420929
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17247
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05665
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1188
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45345
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0161
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59414
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06306
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37475
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.34982
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32969
İ(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.31432
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30371
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29784
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.29671
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30032
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.30867
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32177
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.33963
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36226
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59159
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809702
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008801
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009277
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281273
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71687
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209603
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77138
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.417476
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16843
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05187
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10784
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43349
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97056
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50108
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21096
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.21879
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19392
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.17382
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15845
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1478
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14188
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14066
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14414
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15234
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16525
(353.36, 7.07, 356.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1829
