¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(383.09, 13.68, 258.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78109
à(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884933
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133213
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401518
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692382
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008689
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380871
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819579
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308646
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795479
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52639
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.56593
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.43331
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.39924
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.3685
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.34105
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.43425
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648288
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878122
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125822
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393546
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683724
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001678
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384888
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824021
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313632
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768493
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28714
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.57036
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.43771
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.40363
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.37288
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.34542
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.41557
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.42369
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642092
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871447
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118627
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385767
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67914
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007673
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388939
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828547
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318648
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742435
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09719
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.57801
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.44529
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.4112
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.38044
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.35298
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.42315
Ü(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.56834
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636019
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864932
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11165
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383063
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684802
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013832
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393011
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833096
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323753
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717248
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07011
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.58888
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.45608
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.42197
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.39119
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.36371
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.43394
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.40644
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 17.9966
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630184
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858629
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110421
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38841
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690596
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020181
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39717
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837695
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328914
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693025
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04396
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.60299
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.47008
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.43595
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.40515
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.37765
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.44795
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.33246
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.31471
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624484
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858543
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115475
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393906
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696554
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026675
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401376
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84237
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334142
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669664
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01881
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.62034
Ø(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.4873
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.45314
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.42232
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.3948
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.37056
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.34957
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.71835
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625249
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863355
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120672
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399538
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70268
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033393
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405655
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847123
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324863
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64721
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994637
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69886
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.50777
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.47357
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.44272
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.41517
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.39091
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.3699
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629793
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868273
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126017
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405327
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708996
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040275
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409946
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851908
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304755
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625594
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971384
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43543
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.5315
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.49726
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.46637
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.4388
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.41451
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634495
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873333
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1315
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411273
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715475
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047329
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414297
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856756
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285455
¿(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604907
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949112
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32095
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.55851
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.52423
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.4933
(382.90, 13.70, 258.97) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.6746
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639306
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878537
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137115
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417362
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722065
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054589
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418749
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861671
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266952
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585033
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927741
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2979
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41209
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60679
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644221
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883862
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142848
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423588
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728865
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061997
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426817
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866632
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249272
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56605
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907294
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27589
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56117
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79497
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649277
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889301
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148731
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429966
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735837
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069596
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435147
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871643
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232391
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54791
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887786
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25483
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71149
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97393
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654441
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89487
¸(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154758
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436516
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742936
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077373
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443674
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876694
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216276
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530637
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869193
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2877
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86306
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13416
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659691
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900531
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160916
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443201
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750204
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085304
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45239
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881856
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200953
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514224
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884783
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32872
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01588
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32199
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665094
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906342
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167183
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449999
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757647
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09341
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461299
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887012
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18639
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514452
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923182
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46104
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16988
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51213
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670601
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912293
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173617
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457006
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76524
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101723
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470433
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882901
(382.90, 13.70, 258.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172866
