¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(377.80, 14.22, 300.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239583
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797995
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198442
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644051
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142817
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695805
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33887
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07156
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91424
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93386
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05031
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55307
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813901
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105325
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427679
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78857
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188026
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632399
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129694
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688316
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32522
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05216
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89176
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95061
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07016
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61026
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805398
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096048
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419054
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779036
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177443
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620616
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116446
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674797
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30816
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03255
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87109
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94852
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0897
´(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66678
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796861
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086715
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410319
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769402
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166748
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608645
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103047
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65963
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29086
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01268
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85615
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93074
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11827
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7005
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788247
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077272
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401453
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75961
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155865
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596572
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089454
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644292
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27339
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99261
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84069
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91228
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1625
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66622
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779592
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068082
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392483
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749725
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144909
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584314
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075739
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628792
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25575
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97233
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8247
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89321
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1571
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6313
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770857
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059843
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383452
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739738
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13381
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57195
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061829
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613121
¹(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23788
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95182
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80819
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87299
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12392
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59579
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762104
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051499
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374283
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729635
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122593
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559451
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047813
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597268
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21989
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93117
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79112
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8386
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08241
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55969
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753302
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04308
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365043
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719408
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111293
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546821
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033647
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581267
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20168
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91026
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76939
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80377
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04043
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52297
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744488
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03457
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355683
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709081
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099851
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53406
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019353
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565113
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18334
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88919
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73972
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76854
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99796
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48567
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735595
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025967
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346256
µ(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698689
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088303
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521197
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004921
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548854
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1648
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86795
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70971
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73294
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95505
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44654
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73627
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726655
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017293
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336715
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688189
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076631
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508203
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990361
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532412
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1461
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84653
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6841
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69692
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91174
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45005
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14062
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71775
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008544
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327096
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677561
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064894
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495111
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975664
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515845
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12727
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82493
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66169
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66059
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86802
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46362
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16185
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709677
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999704
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317408
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66684
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053047
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4819
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960902
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49912
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10833
®(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80321
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63898
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6239
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83602
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4737
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.254
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70153
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990781
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307606
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656048
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041059
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468603
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945949
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482319
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0892
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7813
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61595
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59439
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80689
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48025
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54184
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693342
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981793
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297739
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645216
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029013
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455187
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930941
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465393
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06994
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7605
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59263
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56689
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77711
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48328
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48159
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54596
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267491
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972753
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287811
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634246
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016891
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441669
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9158
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448309
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05056
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7402
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56902
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5391
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74673
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48278
¬(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49881
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91768
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259891
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522098
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27779
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623201
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004683
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428066
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900576
(378.31, 14.11, 300.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431156
