¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992377
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.814499
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.791183
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.769514
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.749471
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.731037
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.714189
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.698914
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.745834
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.733558
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.722826
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.999847
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.096936
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.090459
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.911762
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095181
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261974
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441153
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634152
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842501
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068061
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313001
»(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579915
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871797
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171873
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489621
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718114
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962606
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224761
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506472
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.736971
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.715503
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.69565
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.677391
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.660709
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.705915
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.692231
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.680089
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.669479
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.008194
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.041103
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.034721
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.983959
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096342
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263237
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442511
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635569
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844026
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069714
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314829
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581906
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873327
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164877
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482888
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710967
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954972
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216572
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497713
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809302
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.772527
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.750399
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.729902
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.791736
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.816556
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.765306
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.716218
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.669232
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.995444
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.987581
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.078784
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.037242
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097626
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264625
«(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444002
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637215
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845793
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071625
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316878
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584143
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867292
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158319
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476593
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704622
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948221
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209349
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489981
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83529
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266883
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.335718
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.02396
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.00662
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.990909
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.976812
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.963777
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.913861
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.944071
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.936304
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.215108
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.58536
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099087
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266199
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445685
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639006
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847717
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073739
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319178
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586655
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861661
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152164
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469875
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699138
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942352
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203091
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483209
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862346
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296682
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.277558
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.280269
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.967896
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.94126
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.927294
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.914917
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.904117
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.894885
¦(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.887209
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.357977
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100729
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267929
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447561
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641028
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849916
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076085
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321759
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589442
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8564
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146409
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463563
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694451
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93736
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197761
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493991
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890482
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333619
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.221916
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.200248
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.337306
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.022656
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.935385
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.919812
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.905838
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.893449
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.882634
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.507813
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102495
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269845
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449603
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643227
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852304
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078665
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324565
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585759
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851507
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141109
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457799
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690588
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93324
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193357
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520617
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919687
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383993
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.168729
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.147231
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.74482
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.399722
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.21244
Ÿ(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.195956
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.181129
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.167946
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.156393
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.665064
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104414
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271893
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451839
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64563
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854852
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08148
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327569
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581616
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847039
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136231
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452433
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68755
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929992
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189907
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548188
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950007
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435402
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19333
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.12606
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.101569
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.816127
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.51127
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.493775
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.478004
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.463937
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.451561
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.830229
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.106515
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274128
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454214
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648213
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857677
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084504
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330886
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577814
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842931
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131745
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447551
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685359
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927675
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20858
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57681
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981431
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487905
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19094
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82405
‹(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47846
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31138
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.893326
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.815847
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.79902
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.783964
(338.58, 7.57, 336.55) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.77067
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108744
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276523
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456789
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650973
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860666
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087734
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330552
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574406
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839216
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127677
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443089
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683991
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926167
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235623
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60641
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013978
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541438
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18958
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8225
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47897
(338.58, 7.57, 336.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39823
