¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(337.40, 7.67, 341.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38929
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61641
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225502
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481373
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760553
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066305
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402537
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773952
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186292
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646603
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163655
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748281
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40536
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13696
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89287
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71272
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6625
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39019
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11548
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90835
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41037
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8324
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27911
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70266
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02435
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34941
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68963
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.046
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41962
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206002
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460135
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737339
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040834
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374468
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742876
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151703
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607881
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120028
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698977
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35553
µ(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08039
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87375
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67819
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62254
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30059
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0815
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87099
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4849
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91067
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36145
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76321
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11444
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44261
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78621
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14613
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75283
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186598
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439008
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714255
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015514
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346576
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712007
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117361
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569456
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076756
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649894
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30122
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02441
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85011
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64424
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58326
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21318
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0494
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83577
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56289
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99268
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44364
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8275
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20895
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54047
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88757
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25125
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33826
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167296
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417998
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691304
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990348
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318864
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681349
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083274
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531334
²(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033848
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601254
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24594
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96902
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78596
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61243
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54466
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12799
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01927
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8026
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64443
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07837
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50893
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89563
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30266
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64301
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99384
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43987
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96268
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148098
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397106
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668491
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96534
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291338
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650908
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049441
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493519
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991308
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553061
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19121
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91373
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72255
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5881
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50673
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04494
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96478
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7715
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65475
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16789
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57797
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96764
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37786
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75035
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10511
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78702
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129005
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376336
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645816
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940494
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263999
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620692
§(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015868
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45601
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94914
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505316
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13702
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85886
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65987
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5686
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46948
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96399
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87347
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74245
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6225
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26137
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65077
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04357
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4572
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86267
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22148
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15032
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110022
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355688
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623285
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915812
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23685
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590694
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982556
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418812
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907343
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458023
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08337
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79784
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59792
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51721
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4329
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93859
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81117
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71546
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59251
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35084
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72739
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12359
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54077
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54131
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53081
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091151
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335171
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6009
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891297
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209895
°(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560923
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949512
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38193
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865924
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411185
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02999
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73682
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53671
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44576
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40149
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93373
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80569
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76378
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61952
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45812
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83367
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22866
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6445
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08272
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90393
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92961
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072393
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314783
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578664
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866957
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183142
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531384
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916739
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345368
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824886
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364806
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977171
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67649
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47602
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37523
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9961
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91646
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80166
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81806
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67956
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61762
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99994
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40215
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82577
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46872
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41398
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053754
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294528
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556579
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842788
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156587
­(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502078
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884236
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309126
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78423
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318886
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924906
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61684
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41366
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30561
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9633
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87917
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79906
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82236
(337.56, 7.60, 340.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74224
