¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(428.26, 14.90, 248.52) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 9.847062
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15702
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72956
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74916
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90875
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25571
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95985
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83938
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91521
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.94515
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296257
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554747
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839839
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145618
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487813
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856405
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266729
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717978
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219717
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796502
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43837
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16291
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7403
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76172
ñ(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9209
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27348
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96094
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85526
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8697
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.88976
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297675
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557367
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841872
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147848
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491886
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859242
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272701
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721595
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226528
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803662
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44331
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16912
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00492
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7744
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93331
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29144
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96232
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87739
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05141
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.83928
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.80757
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.77939
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.7559
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.73708
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.72291
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.71338
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.70847
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.70819
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299073
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559927
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843883
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150053
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495015
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862069
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278589
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725234
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232827
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.810796
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44829
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17509
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01183
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78715
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.946
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30947
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96403
ï(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89996
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47042
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.79364
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76223
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.73412
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.71069
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.69192
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.67778
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.66828
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6634
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.66313
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300453
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562435
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845876
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152237
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497567
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864887
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283403
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728891
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239101
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817902
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4533
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1811
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02075
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79998
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95891
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32727
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96607
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92301
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89965
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74389
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301815
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564885
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847847
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154398
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500109
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867697
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2867
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732565
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245349
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823328
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45833
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18714
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02848
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00468
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96672
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32918
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96841
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94133
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82406
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67063
»(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303154
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567277
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849797
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157781
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502644
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870497
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290014
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736258
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251574
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827277
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4634
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19322
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03626
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01207
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96857
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33138
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97354
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95614
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72352
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304476
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56961
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851724
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161137
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505166
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873286
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293337
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739964
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257767
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831265
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46849
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19932
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04408
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0192
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9706
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33382
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99331
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00512
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62454
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30621
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571887
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85363
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164424
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507679
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876881
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296679
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745441
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263931
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835296
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4736
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20545
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05193
Ã(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02642
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14317
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33654
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01345
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0336
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60919
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30824
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574102
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855514
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167642
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510183
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881697
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300033
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751354
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270065
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839643
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47882
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21162
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05983
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03375
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14843
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33948
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.034
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06225
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61315
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310215
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576259
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857375
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170791
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512675
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886431
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303399
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757216
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276169
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844183
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48469
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21781
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06776
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04117
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15392
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34272
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05489
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09112
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61791
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312136
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578117
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859213
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173866
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515153
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89108
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306777
º(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763028
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282238
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848742
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49058
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22403
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07573
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04868
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15963
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44109
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07615
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12016
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63284
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579778
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861027
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176871
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517621
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895647
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310167
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768789
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288272
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853322
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49647
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23028
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08374
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05629
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16557
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44888
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09778
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14939
(428.26, 14.90, 248.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66687
