¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17307
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620169
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985521
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389393
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838083
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329429
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831325
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36586
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96411
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62258
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35492
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20159
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17521
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28538
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46799
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04119
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03208
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67931
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978794
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276421
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607264
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97127
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37358
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820469
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307634
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784176
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31327
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90509
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55608
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27954
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15404
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12767
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22998
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46108
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04846
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07526
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11009
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967301
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264582
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594291
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956968
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357713
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802795
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266423
‡(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737595
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26132
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84684
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49053
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20535
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10687
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07149
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17541
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47294
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05626
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12589
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58046
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955801
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252707
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581235
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942564
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341778
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785039
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228249
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69152
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21002
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78934
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42595
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15547
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06011
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01542
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12126
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48511
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06463
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19747
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944304
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240744
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56813
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928133
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325784
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753304
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191496
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648653
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15935
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73259
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36232
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1154
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01369
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96009
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12156
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49759
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08441
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27051
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932772
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228771
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554958
‡(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913606
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309696
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721154
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155129
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60845
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11112
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6766
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30043
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0756
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96751
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90552
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12116
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51041
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11522
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34373
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921225
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216689
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541741
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899029
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282536
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689198
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119196
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568751
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06699
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62216
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26594
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03615
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92077
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85169
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12095
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51244
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14659
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45537
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909674
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204592
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528444
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884377
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253809
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657447
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083716
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529515
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02345
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57349
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23177
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99699
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87469
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84405
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12094
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53127
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17841
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56892
„(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898133
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19244
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515106
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861639
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225275
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625937
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048605
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490794
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980417
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53031
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19782
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95816
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82921
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85049
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12112
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64403
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23911
(336.08, 7.36, 349.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68305
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341369
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449221
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562706
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682088
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815194
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962224
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118106
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283602
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544197
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885906
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266791
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91169
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93622
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2689
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65499
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82975
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01184
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20157
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39934
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60558
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82077
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04535
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27987
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14369
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350352
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458661
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572525
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692406
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82644
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974092
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13064
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30702
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62277
…(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97323
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3644
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91582
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99781
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32954
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6124
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77625
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94679
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12442
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30944
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50224
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70323
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91281
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13143
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01724
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35984
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468572
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582926
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703306
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838207
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986488
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143762
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379821
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703392
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062997
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464899
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91928
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02149
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30909
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48063
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64236
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80934
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98322
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16432
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35303
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54972
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75475
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97861
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89451
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369783
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478965
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593833
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714739
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850505
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999479
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157511
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454484
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786148
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155243
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568331
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01047
ı(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00428
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18301
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34534
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51328
(336.08, 7.34, 349.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67685
