¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(330.45, 7.33, 368.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20868
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57652
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884774
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224825
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601769
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.765037
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.65456
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.632216
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.611482
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.592337
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.648502
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.710976
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.776007
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.005867
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.99505
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.3362
(330.11, 7.33, 367.91) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.19317
(330.11, 7.33, 367.91) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.51218
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565992
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873179
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211996
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587505
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.840357
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.710303
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.687851
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.667021
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.647789
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.694444
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.757816
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.823781
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.035973
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.21398
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.48231
(330.11, 7.33, 367.91) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.39622
(330.11, 7.33, 367.91) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 19.18725
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555313
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861422
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19899
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573046
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.919155
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.774963
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.7458
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.724869
›(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.705549
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.742195
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.806512
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.873454
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.067194
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.44254
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.64824
(330.11, 7.33, 367.91) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 16.60724
(330.11, 7.33, 367.91) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 17.12819
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544487
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849503
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185809
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558395
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97337
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.854728
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.806134
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.7851
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.765688
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.791804
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.857106
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.92507
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.099545
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.18248
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.89501
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.49286
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533521
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837431
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172462
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543562
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956793
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.938135
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.868934
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.847795
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.828289
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.84332
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.909655
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.97869
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.133048
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.27138
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.15313
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.67017
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31376
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522416
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82521
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15895
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528549
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939738
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.025343
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.934283
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.913033
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.893429
–(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.896797
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.964211
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.034367
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.167716
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.442595
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.42331
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.85325
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13515
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511177
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812843
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14528
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513364
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921915
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.11653
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.002271
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.980906
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.961204
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 7.952289
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.020833
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.092161
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.203574
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.481008
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 14.70635
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.04233
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96253
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499807
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800335
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131457
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497974
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903923
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.211887
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.072992
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.051513
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.031708
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.013557
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.079582
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.152137
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.24064
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.55367
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.0031
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.2663
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79564
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9106
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48831
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787687
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117485
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481704
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885875
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.311615
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.156744
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.124949
ü(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.105039
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.086797
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.140526
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.214362
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.291183
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.65322
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.31448
(330.11, 7.33, 367.91) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 15.5895
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63434
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17354
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476688
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774907
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103366
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465293
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86806
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321266
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.257581
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.201319
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.181302
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.162968
(330.11, 7.33, 367.91) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 8.203726
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.49958
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.63883
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.79066
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.26585
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66384
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4785
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00874
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46495
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761999
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088645
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448745
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850082
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301076
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808876
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04474
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74964
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56336
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.71824
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.70079
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.80692
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.96363
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.38085
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41576
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71744
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84963
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453093
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748964
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073601
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432062
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831943
æ(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280714
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785859
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35858
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7174
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52592
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.92896
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.91149
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 11.98184
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.1437
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.49926
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17706
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47049
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77726
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441126
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735646
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058443
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415256
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813654
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260186
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762665
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33217
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68491
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48827
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.14976
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.13228
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.16394
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.33127
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.62119
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94732
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23288
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53132
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67717
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42905
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721803
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043171
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398324
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795215
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2395
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739297
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305573
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65224
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45039
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35785
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.36382
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.35361
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.52671
(330.11, 7.33, 367.91) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.74675
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72611
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00423
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29477
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59857
Á(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416871
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707861
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027792
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38128
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776637
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218661
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715767
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2788
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921671
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41228
(330.11, 7.33, 367.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31507
