¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751698
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279243
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720126
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212528
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752142
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.01942
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.992233
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.967134
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.944095
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.923092
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.904104
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.887113
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.872101
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.859055
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.847958
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.33555
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02987
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80303
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6087
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49072
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80034
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39599
ß(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08395
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322627
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582078
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865193
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1752
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513512
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878053
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275764
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716264
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208207
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740712
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29776
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.38121
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.35511
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.33115
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.30931
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.28956
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.27189
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.25627
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.2427
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.23115
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.33702
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34906
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11186
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94495
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06936
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60258
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23186
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081193
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319616
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578827
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86161
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171299
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507795
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871783
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272421
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712536
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204012
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729587
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28535
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.80387
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.77669
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.75174
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.72898
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.7084
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.68999
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.67371
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.65956
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.64752
(381.03, 13.97, 262.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.63758
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64616
â(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43458
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35895
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82349
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38698
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078465
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316636
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5756
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858108
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167414
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502204
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865605
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26771
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708942
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199979
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.063897
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.037686
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.013377
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.990947
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.970373
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.951634
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.934711
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.919588
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.906248
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.894682
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.884873
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.51709
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95878
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79711
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07897
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60819
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3695
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075729
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31372
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572403
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854606
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163551
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496691
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859509
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260952
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705446
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196069
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.053938
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.027757
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.003474
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.981069
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.960518
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.9418
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.924894
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.909789
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.896464
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.884911
ê(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.875114
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.30892
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31257
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30669
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85583
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54984
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073066
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31078
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569226
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851135
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159761
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491226
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853507
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254272
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699969
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.073848
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.045762
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.019604
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.995345
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.97296
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.952427
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.933726
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.916839
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.901746
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.888434
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.87689
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.867102
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.11026
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68317
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03016
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79215
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56113
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07039
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307888
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566069
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847685
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155987
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485844
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847581
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247741
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692669
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.067429
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.039364
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.013224
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.988981
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.966613
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.946095
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.927407
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.910531
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.89545
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.882147
î(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.870612
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.860832
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.92056
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27111
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56322
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82449
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067756
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305027
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562948
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844264
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152248
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480577
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841746
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241265
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685472
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.062785
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.034735
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.008609
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.984379
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.962022
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.941515
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.922835
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.905969
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.890896
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.8776
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.86607
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.856295
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 10.94293
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77388
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3821
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82831
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065132
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302195
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559861
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840878
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147805
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475387
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836025
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234917
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678353
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.059913
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.031871
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.005753
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.98153
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.959181
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.938681
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.920008
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.903145
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.888077
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.874786
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.863261
ñ(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.853488
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.07487
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22841
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38993
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062538
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299392
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556815
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837545
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143139
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470248
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830362
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228656
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671397
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.058807
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.030768
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.004654
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.980435
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.958089
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.937591
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.918921
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.902061
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.886994
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.873703
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.86218
(381.03, 13.97, 262.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.852408
(381.03, 13.97, 262.40) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.21224
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92994
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43939
(381.03, 13.97, 262.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059995
