¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65891
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400304
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742512
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119526
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536857
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00128
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521121
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11173
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78542
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55773
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45178
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26038
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12623
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70149
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59063
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28653
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88817
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63266
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72731
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76807
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085574
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397177
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739027
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115668
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532614
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996538
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515805
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10075
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76524
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53444
É(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40824
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17605
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04801
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66423
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60699
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23851
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8368
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72364
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83405
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61443
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082582
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393911
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735406
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111696
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528167
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99162
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510236
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09448
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75741
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51594
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33487
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09308
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95347
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6794
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62425
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.04138
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.01345
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.98892
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.96776
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.94995
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.93548
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.92434
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.9165
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.91196
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.91073
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079448
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390476
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731683
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10755
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523589
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986491
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5045
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08798
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50742
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27301
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01621
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86058
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69539
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64239
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.83089
ã(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.80352
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.77951
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.75883
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.74146
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.72738
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.71659
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70906
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70479
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70379
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07623
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386959
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727802
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103287
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518834
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981183
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49854
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08122
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74233
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49861
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2154
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95117
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78418
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66654
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65816
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.72426
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.69725
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.67357
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.65321
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.63613
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62232
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.61178
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.60448
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.60042
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.5996
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072929
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383334
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723792
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098821
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513899
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975694
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492378
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07426
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73439
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48946
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15856
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88717
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70808
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58046
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55987
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.69498
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.66801
ä(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.64437
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62403
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.60698
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.59319
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.58266
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.57537
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.5713
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.57048
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069488
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379542
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719648
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094237
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508811
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969999
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485992
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06706
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72617
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46004
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1026
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82413
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63095
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49603
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51272
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.73172
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.70492
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.68145
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.66129
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.64442
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.63082
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.62048
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.61339
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.60955
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.60894
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065936
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37567
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715346
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089539
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503598
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964179
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479436
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05963
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71772
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41077
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04749
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76206
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55517
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41324
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80683
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.83703
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.81036
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.78705
×(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.76706
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.75039
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.73701
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.7269
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.72007
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.7165
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.71619
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062271
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371658
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71097
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084664
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498201
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958147
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472681
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.052
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70901
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36221
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99317
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70099
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48078
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33202
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10674
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.05337
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.02689
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 17.0038
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.98407
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.9677
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.95466
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.94494
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.93853
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.93543
(421.70, 14.75, 245.63) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 16.93563
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058492
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367505
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706403
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079642
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49262
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951961
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465721
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04412
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70005
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31434
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93972
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64086
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40767
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25245
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41225
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26203
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29565
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04773
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55346
²(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054598
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363268
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70176
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074527
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486938
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945556
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458554
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03604
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69085
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26719
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88707
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58172
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33594
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17439
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63388
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2827
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38091
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08239
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1596
(421.70, 14.75, 245.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050646
