¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400437
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27357
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12545
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11068
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27356
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54735
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0423
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80494
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86488
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63587
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391462
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584635
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793391
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019583
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26545
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531017
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817397
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139075
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488776
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871941
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298915
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770151
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29268
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.87771
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5257
¥(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27267
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12378
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10773
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26442
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53453
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02348
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75925
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79353
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53609
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391679
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584869
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793644
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019857
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265749
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53147
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817891
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139913
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48978
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87315
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300258
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770968
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293695
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877265
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5252
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27239
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12285
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1056
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25645
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52312
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00111
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71598
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72542
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42222
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391991
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585205
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794005
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020249
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266175
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532086
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818565
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140921
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491008
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874598
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301876
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772133
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295073
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877296
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52531
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27273
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12267
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10431
¡(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24964
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51311
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97638
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6751
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66049
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31296
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392396
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585642
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794474
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020759
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26673
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532867
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819528
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142095
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492454
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876286
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303768
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773641
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296804
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877808
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52624
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2737
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12323
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10384
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24399
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50452
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95357
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63658
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59871
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01882
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392894
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58618
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795054
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021387
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267413
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533812
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820747
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143439
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494121
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87821
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305933
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775496
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298891
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878798
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52769
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27529
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12454
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1042
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23949
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49733
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93267
 (403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6004
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54004
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93566
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393487
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586817
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795742
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022132
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268224
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53492
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822119
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144949
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496009
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880373
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308372
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777693
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301337
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880265
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52968
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27751
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12659
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10539
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23616
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49129
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91366
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56595
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48445
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85641
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394172
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587558
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796537
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022996
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269164
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536191
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823645
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14663
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498117
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882774
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311085
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780236
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304138
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882212
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53219
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28036
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12955
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10741
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23398
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48293
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89655
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52599
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43188
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7632
¡(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394951
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588397
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797441
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023977
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270231
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537627
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825323
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148475
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50045
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885413
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314072
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783125
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307296
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884637
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53524
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28383
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13322
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11025
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23295
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47606
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88132
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48849
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37769
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67754
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395824
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589339
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798456
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025076
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271428
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539227
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827153
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15049
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503001
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888291
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317333
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78636
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310813
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887543
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53881
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28792
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13761
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11393
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23308
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47068
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87148
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45344
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32432
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.60277
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396789
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590379
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799576
¡(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026292
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272751
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540988
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829134
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152673
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505773
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891408
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320868
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78994
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314685
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890924
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54292
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29265
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14271
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11843
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23304
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46677
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86519
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42082
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27402
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53183
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397846
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59152
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800807
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027627
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274203
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542915
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831269
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155024
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508766
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894761
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324676
(403.45, 14.22, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793865
