¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(333.22, 7.17, 380.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74389
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.90752
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717538
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999981
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308746
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647565
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020918
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426332
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870156
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365265
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920984
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51769
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05091
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63894
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29557
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40366
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64729
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.10874
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.08248
®(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.05942
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.02929
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.0126
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 15.99906
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 15.98866
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 15.99161
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 15.98746
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.93945
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715555
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997817
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306383
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644959
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018049
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424881
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86857
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363472
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918978
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47777
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00264
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58525
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23551
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25743
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55846
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.14422
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.1179
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.0948
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.0749
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.05817
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.0446
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.03418
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.02689
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.02273
(333.14, 7.22, 379.14) (325.73, 2.56, 346.86) (2.10, 0.13, 2.78) Cabin 15.97462
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714672
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995638
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303976
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642325
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015161
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423399
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866905
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361656
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916883
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44026
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95527
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53259
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17667
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11407
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41489
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.18301
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.15663
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.13348
²(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.11354
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.09678
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.08319
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.07275
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.06545
(333.14, 7.22, 379.14) (326.04, 1.25, 348.01) (1.46, 2.50, 0.44) Cabin 16.06129
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.01308
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715968
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994098
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301511
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63962
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012156
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421871
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865213
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359754
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878543
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39945
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91319
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48096
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11893
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97361
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37253
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.22514
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.19871
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.17551
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.15553
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.13873
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.12511
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.11466
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.10735
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.10319
(333.14, 7.22, 379.14) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 16.05489
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717211
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995429
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299206
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636806
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009088
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420337
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863497
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357816
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835133
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35121
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87504
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43369
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06237
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83591
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32859
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.24505
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.2186
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.19538
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.17538
¯(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.15858
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.14495
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.13449
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.12719
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.14846
(333.14, 7.22, 379.14) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 16.10003
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718412
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996748
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300621
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633932
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005914
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417695
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8617
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331087
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792349
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30371
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83771
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39224
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00912
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70882
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28309
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.29492
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.2684
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.24512
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.22507
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.20823
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.19457
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.18409
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.17581
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.19715
(333.14, 7.22, 379.14) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 16.14859
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719573
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998002
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302007
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635202
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002686
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414083
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859887
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292946
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750235
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25692
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80108
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35168
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96392
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64857
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23617
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.3473
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.3207
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.29736
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.27726
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.26037
®(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.24669
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.23618
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.22789
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.24931
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.20061
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720692
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99922
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303362
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636661
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003486
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410416
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84411
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255365
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708685
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21081
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76526
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31205
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91977
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5991
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18776
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.40321
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.37654
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.35313
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.33298
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.31605
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.30232
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.2918
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.28348
(333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.30499
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.25614
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721787
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000437
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304646
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638101
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005042
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410772
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810419
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218307
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667788
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16543
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71926
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27321
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87657
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61813
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13794
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.4877
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.4609
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.43739
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.41714
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.40014
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.38636
 (333.14, 7.22, 379.14) (324.60, 1.25, 348.44) (1.48, 2.50, 0.50) Cabin 16.37579
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36843
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36426
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36329
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722839
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001552
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305888
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639457
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00656
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413374
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826273
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181791
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62749
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12074
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66945
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23526
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83433
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63942
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08675
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.48656
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.45978
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.43629
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.41605
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.39906
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.3853
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.37475
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.3674
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36325
(333.14, 7.22, 379.14) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.36229
(333.14, 7.22, 379.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72381
